plate,well,gene,p,genenorm,kinasenorm,pnorm,pvalpos,magratio
NCIDIV_4861,A02,HTLV,1.0,0.007074534781776201,0.2577549956108578,548.3969398334929,3.2398213236612326e-40,-0.06936265294357963
NCIDIV_4861,A02,KUNV,1.0,0.30529422303370674,0.2577549956108578,12.707915618315951,3.2398213236612326e-40,-0.02795869563319528
NCIDIV_4861,A02,LGTV,1.0,0.06942666556425184,0.2577549956108578,55.88131294424904,3.2398213236612326e-40,-0.04424638279079452
NCIDIV_4861,A02,LV,1.0,0.2558117871917351,0.2577549956108578,15.16604558242585,3.2398213236612326e-40,-0.029903467673729596
NCIDIV_4861,A02,MERS-CoV-3CL,1.0,0.08277692015990487,0.2577549956108578,46.86877957741275,3.2398213236612326e-40,-0.04231212185735307
NCIDIV_4861,A02,MERS-CoV-PLP,0.4390158499757033,0.2351543211808609,0.2577549956108578,7.243027683534846,3.2398213236612326e-40,-0.02177593040450173
NCIDIV_4861,A02,NWV,1.0,0.011144477909592315,0.2577549956108578,348.1233716415164,3.2398213236612326e-40,-0.06436481942255098
NCIDIV_4861,A02,POWV,0.272279738287249,0.05903591013025106,0.2577549956108578,17.893362911440985,3.2398213236612326e-40,-0.031722170156444046
NCIDIV_4861,A02,PV,1.0,0.03411424196239557,0.2577549956108578,113.72532414316143,3.2398213236612326e-40,-0.052060884025335506
NCIDIV_4861,A02,SARS-CoV-1-3CL,0.420279298177365,0.0329165620968421,0.2577549956108578,49.53548702344898,3.2398213236612326e-40,-0.04292070907807563
NCIDIV_4861,A02,SARS-CoV-1-PLP,0.17127544949851575,0.007227622641888257,0.2577549956108578,91.93747141299507,3.2398213236612326e-40,-0.04972191600681117
NCIDIV_4861,A02,SARS-CoV-2-3CL,1.0,0.0807315496527802,0.2577549956108578,48.05622141229478,3.2398213236612326e-40,-0.04258728311985935
NCIDIV_4861,A02,SARS-CoV-2-PLP,0.043602384770920904,0.04583653283746198,0.2577549956108578,3.6905525402013826,3.2398213236612326e-40,-0.014360569136754871
NCIDIV_4861,A02,SHV,0.10944592212954596,0.036385551112125866,0.2577549956108578,11.669803308801058,3.2398213236612326e-40,-0.027021464066555537
NCIDIV_4861,A02,SLEV,0.3660773988264715,0.1449523160188818,0.2577549956108578,9.798072911080391,3.2398213236612326e-40,-0.02509885401049276
NCIDIV_4861,A02,SV-A,0.3814800573747598,0.0010915611300458287,0.2577549956108578,1355.8657359229867,3.2398213236612326e-40,-0.07931775171147631
NCIDIV_4861,A02,WNV,0.03957524623216261,0.16025300046044605,0.2577549956108578,0.9580989512612087,3.2398213236612326e-40,0.00047074906311802823
NCIDIV_4861,A02,YES1,1.0,0.11745256337761933,0.2577549956108578,33.03166072755928,3.2398213236612326e-40,-0.03846417957258049
NCIDIV_4861,A02,ZIKV,1.0,0.03371164288813484,0.2577549956108578,115.08348133449049,3.2398213236612326e-40,-0.052191445578550905
NCIDIV_4861,A02,c-Src,0.4870662088467225,0.004642323536676695,0.2577549956108578,407.04788734487164,3.2398213236612326e-40,-0.0660845768298579
NCIDIV_4861,A03,Bat-CoV-HKU4-3CL,0.034020782332458435,0.1081943843602388,0.001148804008970904,273.71187127450617,3.2398213236612326e-40,-0.06172007580709031
NCIDIV_4861,A03,Bat-CoV-HKU9-3CL,0.013995510897336163,0.012850325369690534,0.001148804008970904,948.0444282124471,3.2398213236612326e-40,-0.07538283031400658
NCIDIV_4861,A03,Bat-SL-CoVZC45-PLP2,0.029221796401305577,0.006935635860278444,0.001148804008970904,3667.538526310273,3.2398213236612326e-40,-0.09026137544213873
NCIDIV_4861,A03,Bat-SV-CoVZC45-3CL,0.08172984807368279,0.019339805117893336,0.001148804008970904,3678.600755150982,3.2398213236612326e-40,-0.09029449745428021
NCIDIV_4861,A03,Beluga-CoV-SW1,0.0014349244707050613,0.03544944218568169,0.001148804008970904,35.23495277643118,3.2398213236612326e-40,-0.03917432529566509
NCIDIV_4861,A03,CCHFV,0.014858429355872988,0.10000172656628073,0.001148804008970904,129.336011222498,3.2398213236612326e-40,-0.053475495743390965
NCIDIV_4861,A03,CV-B3,0.0475383803137123,0.03930154090526919,0.001148804008970904,1052.9042048719657,3.2398213236612326e-40,-0.07653655964009363
NCIDIV_4861,A03,DENV,1.0,0.3694037684959222,0.001148804008970904,2356.4201942636028,3.2398213236612326e-40,-0.08539623277930011
NCIDIV_4861,A03,DUGV,0.0022942410091381167,0.031240885478785153,0.001148804008970904,63.92485640394441,3.2398213236612326e-40,-0.0457253377248467
NCIDIV_4861,A03,EMCV,0.0015054600597497509,0.005310276088736409,0.001148804008970904,246.77786030765336,3.2398213236612326e-40,-0.06058084985002694
NCIDIV_4861,A03,FES,0.04096832446291566,0.012037387207799984,0.001148804008970904,2962.579608060331,3.2398213236612326e-40,-0.08791379684747072
NCIDIV_4861,A03,HAV,0.03340753669716954,0.1471169644596169,0.001148804008970904,197.6677215760005,3.2398213236612326e-40,-0.058140441909722236
NCIDIV_4861,A03,HCV,0.014071309621956338,0.01797529053401445,0.001148804008970904,681.416519971549,3.2398213236612326e-40,-0.07175107735604587
NCIDIV_4861,A03,HCoV-229E-3CL,3.9018609634927594e-05,0.054607464677995224,0.001148804008970904,0.6219762963802102,3.2398213236612326e-40,0.005222306588022016
NCIDIV_4861,A03,HCoV-HKU1-3CL,0.02655599453377013,0.10081548432495512,0.001148804008970904,229.29225597128544,3.2398213236612326e-40,-0.059772614139549825
NCIDIV_4861,A03,HCoV-NL63-3CL,1.0,0.4047139070401155,0.001148804008970904,2150.8292272115727,3.2398213236612326e-40,-0.08439224874078834
NCIDIV_4861,A03,HCoV-NL63-PLP2,0.35968045377515856,0.1078698594631663,0.001148804008970904,2902.4903338854947,3.2398213236612326e-40,-0.08768843942729544
NCIDIV_4861,A03,HCoV-OC43-3CL,0.05255412085416897,0.03804813107375425,0.001148804008970904,1202.3405765752973,3.2398213236612326e-40,-0.07799615458489603
NCIDIV_4861,A03,HHV-3,0.07163988353021984,0.07355952987982049,0.001148804008970904,847.7542655955782,3.2398213236612326e-40,-0.07415316844473764
NCIDIV_4861,A03,HIV-1,0.18671064458003842,0.009666330213323394,0.001148804008970904,16813.630875564224,3.2398213236612326e-40,-0.10700727439589214
NCIDIV_4861,A03,HIV-2,0.00040004709226963594,0.08963963943043693,0.001148804008970904,3.884767884079632,3.2398213236612326e-40,-0.014924610061041314
NCIDIV_4861,A03,HPeV,0.06754942569148936,0.2082044274048652,0.001148804008970904,282.41369832495826,3.2398213236612326e-40,-0.062064271898963755
NCIDIV_4861,A03,HRV-B14,0.01628251303884208,0.06755245768351123,0.001148804008970904,209.81393943196966,3.2398213236612326e-40,-0.05879627689150134
NCIDIV_4861,A03,HTLV,0.00991073781845231,0.007074534781776201,0.001148804008970904,1219.4448355297868,3.2398213236612326e-40,-0.0781515036804232
NCIDIV_4861,A03,KUNV,0.10291975993895332,0.30529422303370674,0.001148804008970904,293.45008233550874,3.2398213236612326e-40,-0.06248586463804292
NCIDIV_4861,A03,LGTV,0.11400339982561354,0.06942666556425184,0.001148804008970904,1429.372930881155,3.2398213236612326e-40,-0.07989838402358168
NCIDIV_4861,A03,LV,1.0,0.2558117871917351,0.001148804008970904,3402.777133441612,3.2398213236612326e-40,-0.08943732863678923
NCIDIV_4861,A03,MERS-CoV-3CL,0.24548161724630227,0.08277692015990487,0.001148804008970904,2581.450308527853,3.2398213236612326e-40,-0.0863993109323891
NCIDIV_4861,A03,MERS-CoV-PLP,1.0,0.2351543211808609,0.001148804008970904,3701.6989334904683,3.2398213236612326e-40,-0.09036333700931
NCIDIV_4861,A03,NWV,0.054534677759217665,0.011144477909592315,0.001148804008970904,4259.582960923668,3.2398213236612326e-40,-0.09190719094019134
NCIDIV_4861,A03,POWV,0.010155665939398198,0.05903591013025106,0.001148804008970904,149.74288679200697,3.2398213236612326e-40,-0.05508672840734344
NCIDIV_4861,A03,PV,0.03242662271335506,0.03411424196239557,0.001148804008970904,827.4086381621429,3.2398213236612326e-40,-0.07388601037309675
NCIDIV_4861,A03,SARS-CoV-1-3CL,1.386853351027803e-05,0.0329165620968421,0.001148804008970904,0.36675000452186307,3.2398213236612326e-40,0.011031542674604699
NCIDIV_4861,A03,SARS-CoV-1-PLP,0.005279611640306571,0.007227622641888257,0.001148804008970904,635.8586234553371,3.2398213236612326e-40,-0.07099006218210778
NCIDIV_4861,A03,SARS-CoV-2-3CL,0.3158582569809559,0.0807315496527802,0.001148804008970904,3405.6734453985323,3.2398213236612326e-40,-0.08944668549347545
NCIDIV_4861,A03,SARS-CoV-2-PLP,0.051018674562653875,0.04583653283746198,0.001148804008970904,968.8832990342825,3.2398213236612326e-40,-0.07562195172012046
NCIDIV_4861,A03,SHV,0.04915955426139306,0.036385551112125866,0.001148804008970904,1176.069633848173,3.2398213236612326e-40,-0.07775319196406802
NCIDIV_4861,A03,SLEV,0.15226610609038488,0.1449523160188818,0.001148804008970904,914.391415948372,3.2398213236612326e-40,-0.07498534343369129
NCIDIV_4861,A03,SV-A,1.1864298690123e-05,0.0010915611300458287,0.001148804008970904,9.461240170367985,3.2398213236612326e-40,-0.024714128755951595
NCIDIV_4861,A03,WNV,0.48149498559401804,0.16025300046044605,0.001148804008970904,2615.409256707588,3.2398213236612326e-40,-0.08654304255698432
NCIDIV_4861,A03,YES1,0.17175581778846313,0.11745256337761933,0.001148804008970904,1272.9255818279564,3.2398213236612326e-40,-0.07862354981220707
NCIDIV_4861,A03,ZIKV,0.3210867086070817,0.03371164288813484,0.001148804008970904,8290.80056070255,3.2398213236612326e-40,-0.09923140474978036
NCIDIV_4861,A03,c-Src,0.001148804008970904,0.004642323536676695,0.001148804008970904,215.40937250484507,3.2398213236612326e-40,-0.05908572759666931
NCIDIV_4861,A04,Bat-CoV-HKU4-3CL,0.19368742515618123,0.1081943843602388,0.0014384578183444716,1244.5133928532166,3.2398213236612326e-40,-0.07837529533628423
NCIDIV_4861,A04,Bat-CoV-HKU9-3CL,1.0,0.012850325369690534,0.0014384578183444716,54098.93863833708,3.2398213236612326e-40,-0.1198594884460713
NCIDIV_4861,A04,Bat-SL-CoVZC45-PLP2,0.02177173375168049,0.006935635860278444,0.0014384578183444716,2182.275616651437,3.2398213236612326e-40,-0.08455187786076461
NCIDIV_4861,A04,Bat-SV-CoVZC45-3CL,0.02721563513456366,0.019339805117893336,0.0014384578183444716,978.2936833719438,3.2398213236612326e-40,-0.07572825293279228
NCIDIV_4861,A04,Beluga-CoV-SW1,0.08711957127356026,0.03544944218568169,0.0014384578183444716,1708.4772209030507,3.2398213236612326e-40,-0.08186001131094575
NCIDIV_4861,A04,CCHFV,0.6196933941833217,0.10000172656628073,0.0014384578183444716,4307.965704994111,3.2398213236612326e-40,-0.09203140519450097
NCIDIV_4861,A04,CV-B3,1.0,0.03930154090526919,0.0014384578183444716,17688.59305881185,3.2398213236612326e-40,-0.10756518963275943
NCIDIV_4861,A04,DENV,0.36335751930988697,0.3694037684959222,0.0014384578183444716,683.8103961817287,3.2398213236612326e-40,-0.07178964562931095
NCIDIV_4861,A04,DUGV,0.04585337381199767,0.031240885478785153,0.0014384578183444716,1020.3539026514394,3.2398213236612326e-40,-0.07619120106505853
NCIDIV_4861,A04,EMCV,0.007738851975357216,0.005310276088736409,0.0014384578183444716,1013.1233093622396,3.2398213236612326e-40,-0.07611298979148556
NCIDIV_4861,A04,FES,0.001262025874895083,0.012037387207799984,0.0014384578183444716,72.88512406652737,3.2398213236612326e-40,-0.04716797859477097
NCIDIV_4861,A04,HAV,1.0,0.1471169644596169,0.0014384578183444716,4725.416720030147,3.2398213236612326e-40,-0.09304858438803418
NCIDIV_4861,A04,HCV,0.03906423610406261,0.01797529053401445,0.0014384578183444716,1510.7976008436895,3.2398213236612326e-40,-0.0805076787993038
NCIDIV_4861,A04,HCoV-229E-3CL,0.39156144629881945,0.054607464677995224,0.0014384578183444716,4984.834906104324,3.2398213236612326e-40,-0.09363635273481999
NCIDIV_4861,A04,HCoV-HKU1-3CL,0.06942923711284435,0.10081548432495512,0.0014384578183444716,478.7601797402204,3.2398213236612326e-40,-0.06786916650361381
NCIDIV_4861,A04,HCoV-NL63-3CL,0.42472759687046036,0.4047139070401155,0.0014384578183444716,729.5670664360738,3.2398213236612326e-40,-0.07250197515860313
NCIDIV_4861,A04,HCoV-NL63-PLP2,0.057644965691372306,0.1078698594631663,0.0014384578183444716,371.5045533432283,3.2398213236612326e-40,-0.06507971768706004
NCIDIV_4861,A04,HCoV-OC43-3CL,0.36962082525370976,0.03804813107375425,0.0014384578183444716,6753.45440637493,3.2398213236612326e-40,-0.0969758547077867
NCIDIV_4861,A04,HHV-3,0.3732799459416943,0.07355952987982049,0.0014384578183444716,3527.756351859758,3.2398213236612326e-40,-0.08983401852030659
NCIDIV_4861,A04,HIV-1,0.14474325374756833,0.009666330213323394,0.0014384578183444716,10409.732581916298,3.2398213236612326e-40,-0.10173442853002367
NCIDIV_4861,A04,HIV-2,0.05450668291088532,0.08963963943043693,0.0014384578183444716,422.71973254237577,3.2398213236612326e-40,-0.06650005499212239
NCIDIV_4861,A04,HPeV,0.13675674130591187,0.2082044274048652,0.0014384578183444716,456.6270681495583,3.2398213236612326e-40,-0.06734861344290706
NCIDIV_4861,A04,HRV-B14,0.10031275556175566,0.06755245768351123,0.0014384578183444716,1032.3284003571098,3.2398213236612326e-40,-0.07631951487405218
NCIDIV_4861,A04,HTLV,0.3114144572826697,0.007074534781776201,0.0014384578183444716,30601.57317821037,3.2398213236612326e-40,-0.11359338927219044
NCIDIV_4861,A04,KUNV,0.46153345469641804,0.30529422303370674,0.0014384578183444716,1050.9631033151559,3.2398213236612326e-40,-0.07651626586048565
NCIDIV_4861,A04,LGTV,0.23650603194005665,0.06942666556425184,0.0014384578183444716,2368.202216063612,3.2398213236612326e-40,-0.08545108402818298
NCIDIV_4861,A04,LV,0.4187180626061198,0.2558117871917351,0.0014384578183444716,1137.8997785964889,3.2398213236612326e-40,-0.07739033522132951
NCIDIV_4861,A04,MERS-CoV-3CL,0.09235182999004582,0.08277692015990487,0.0014384578183444716,775.6023401044158,3.2398213236612326e-40,-0.07317491109699988
NCIDIV_4861,A04,MERS-CoV-PLP,1.0,0.2351543211808609,0.0014384578183444716,2956.3095424594544,3.2398213236612326e-40,-0.08789049636336749
NCIDIV_4861,A04,NWV,0.05669888969046521,0.011144477909592315,0.0014384578183444716,3536.858584512232,3.2398213236612326e-40,-0.08986235804621306
NCIDIV_4861,A04,POWV,0.11619150536284398,0.05903591013025106,0.0014384578183444716,1368.2359096487633,3.2398213236612326e-40,-0.0794176339757875
NCIDIV_4861,A04,PV,0.0032751726890739587,0.03411424196239557,0.0014384578183444716,66.74232744279232,3.2398213236612326e-40,-0.046199681441156173
NCIDIV_4861,A04,SARS-CoV-1-3CL,0.007186842731530131,0.0329165620968421,0.0014384578183444716,151.78419106476431,3.2398213236612326e-40,-0.055235637413216965
NCIDIV_4861,A04,SARS-CoV-1-PLP,1.0,0.007227622641888257,0.0014384578183444716,96185.01104755138,3.2398213236612326e-40,-0.12618822868524535
NCIDIV_4861,A04,SARS-CoV-2-3CL,0.09360273168892055,0.0807315496527802,0.0014384578183444716,806.024241058228,3.2398213236612326e-40,-0.07359803626991555
NCIDIV_4861,A04,SARS-CoV-2-PLP,0.07031317137234544,0.04583653283746198,0.0014384578183444716,1066.4188085767844,3.2398213236612326e-40,-0.07667682323050697
NCIDIV_4861,A04,SHV,0.0014384578183444716,0.036385551112125866,0.0014384578183444716,27.483436953267407,3.2398213236612326e-40,-0.03644188480782534
NCIDIV_4861,A04,SLEV,1.0,0.1449523160188818,0.0014384578183444716,4795.983829378743,3.2398213236612326e-40,-0.09321160493569644
NCIDIV_4861,A04,SV-A,0.004294811012853468,0.0010915611300458287,0.0014384578183444716,2735.261576239254,3.2398213236612326e-40,-0.08703581199234124
NCIDIV_4861,A04,WNV,0.17422067482215625,0.16025300046044605,0.0014384578183444716,755.7817328183428,3.2398213236612326e-40,-0.07289020944498475
NCIDIV_4861,A04,YES1,0.2728358863257515,0.11745256337761933,0.0014384578183444716,1614.8859727614235,3.2398213236612326e-40,-0.08124042018919873
NCIDIV_4861,A04,ZIKV,0.11995323170173701,0.03371164288813484,0.0014384578183444716,2473.630938451092,3.2398213236612326e-40,-0.08593010075513186
NCIDIV_4861,A04,c-Src,0.01430552979863786,0.004642323536676695,0.0014384578183444716,2142.2562121567876,3.2398213236612326e-40,-0.08434832518046444
NCIDIV_4861,A05,Bat-CoV-HKU4-3CL,0.13364296906995912,0.1081943843602388,0.04733620859697513,26.0944366527733,3.2398213236612326e-40,-0.03587152738926055
NCIDIV_4861,A05,Bat-CoV-HKU9-3CL,0.06763630966254353,0.012850325369690534,0.04733620859697513,111.19168449538668,3.2398213236612326e-40,-0.05181309970424834
NCIDIV_4861,A05,Bat-SL-CoVZC45-PLP2,0.01930359116173826,0.006935635860278444,0.04733620859697513,58.797431848533456,3.2398213236612326e-40,-0.04480581676102589
NCIDIV_4861,A05,Bat-SV-CoVZC45-3CL,0.07071737645451961,0.019339805117893336,0.04733620859697513,77.24681410306577,3.2398213236612326e-40,-0.04780717870870032
NCIDIV_4861,A05,Beluga-CoV-SW1,1.0,0.03544944218568169,0.04733620859697513,595.9325730845211,3.2398213236612326e-40,-0.07027687370505793
NCIDIV_4861,A05,CCHFV,0.003357873349126543,0.10000172656628073,0.04733620859697513,0.7093545245263039,3.2398213236612326e-40,0.003776617489773789
NCIDIV_4861,A05,CV-B3,0.09570405940022006,0.03930154090526919,0.04733620859697513,51.44312124757462,3.2398213236612326e-40,-0.04333628492726204
NCIDIV_4861,A05,DENV,0.3799855445443407,0.3694037684959222,0.04733620859697513,21.73062832253022,3.2398213236612326e-40,-0.033858949766598756
