plate,well,gene,p,genenorm,kinasenorm,pnorm,pvalpos,magratio
NCIDIV_4860,A03,Bat-CoV-HKU4-3CL,0.28017769027960737,0.10681090569484634,0.05514094842934923,47.57115778105628,3.709872994678134e-31,-0.0551202231879645
NCIDIV_4860,A03,Bat-CoV-HKU9-3CL,1.0,0.2117636353021614,0.05514094842934923,85.63955155161747,3.709872994678134e-31,-0.06351080107487711
NCIDIV_4860,A03,Bat-SL-CoVZC45-PLP2,1.0,0.12508441756835187,0.05514094842934923,144.98482796474138,3.709872994678134e-31,-0.07102454925481565
NCIDIV_4860,A03,Bat-SV-CoVZC45-3CL,1.0,0.1719188917068814,0.05514094842934923,105.48778311773789,3.709872994678134e-31,-0.06648569014006563
NCIDIV_4860,A03,Beluga-CoV-SW1,0.008589035751209227,0.06875857698579334,0.05514094842934923,2.265391667097796,3.709872994678134e-31,-0.01167058226546786
NCIDIV_4860,A03,CCHFV,0.13962245709521603,0.02389515856518914,0.05514094842934923,105.96711923115414,3.709872994678134e-31,-0.06655039342691037
NCIDIV_4860,A03,CV-B3,0.10446537286409824,0.039022165496948376,0.05514094842934923,48.54972345964292,3.709872994678134e-31,-0.05541081973362874
NCIDIV_4860,A03,DENV,0.09660056133066014,0.06622335141535589,0.05514094842934923,26.454177466287145,3.709872994678134e-31,-0.04674545845499657
NCIDIV_4860,A03,DUGV,0.4060032801404996,0.2050352659068739,0.05514094842934923,35.910937639755915,3.709872994678134e-31,-0.05110726214787366
NCIDIV_4860,A03,EMCV,0.18448835325152227,0.039331895158373084,0.05514094842934923,85.06479304852773,3.709872994678134e-31,-0.06341469614223055
NCIDIV_4860,A03,FES,0.05514094842934923,0.023379812520420096,0.05514094842934923,42.77194263754651,3.709872994678134e-31,-0.0536025178688663
NCIDIV_4860,A03,HAV,1.0,0.22851746601984146,0.05514094842934923,79.36086058578445,3.709872994678134e-31,-0.06242413267823087
NCIDIV_4860,A03,HCV,0.08592553739205834,0.040613622759008275,0.05514094842934923,38.36863019778427,3.709872994678134e-31,-0.05205201878180275
NCIDIV_4860,A03,HCoV-229E-3CL,0.5835050315765397,0.10986722827958084,0.05514094842934923,96.31683548246686,3.709872994678134e-31,-0.06518765766447297
NCIDIV_4860,A03,HCoV-HKU1-3CL,1.0,0.06423909827665546,0.05514094842934923,282.31004557558947,3.709872994678134e-31,-0.0805348246039342
NCIDIV_4860,A03,HCoV-NL63-3CL,0.2506166072466728,0.30572683762979835,0.05514094842934923,14.866271177102023,3.709872994678134e-31,-0.03852045220365486
NCIDIV_4860,A03,HCoV-NL63-PLP2,0.09881112684023208,0.10864008838998812,0.05514094842934923,16.49458943309998,3.709872994678134e-31,-0.040003807730250376
