plate,well,gene,p,genenorm,kinasenorm,pnorm,pvalpos,magratio
NCIDIV_4865,A03,Bat-SV-CoVZC45-3CL,4.3465009397942007e-08,0.11355091063254455,1.0531377651558122e-05,0.03634661491397394,6.192867082846365e-06,0.27640286330871916
NCIDIV_4865,A03,Beluga-CoV-SW1,0.20063391876159858,0.2905749933614736,1.0531377651558122e-05,65563.31928915315,6.192867082846365e-06,-0.9248388684674724
NCIDIV_4865,A03,CCHFV,0.1390184525284951,0.6216656477578496,1.0531377651558122e-05,21233.93059903139,6.192867082846365e-06,-0.8308257419470056
NCIDIV_4865,A03,CV-B3,0.269395990355816,0.3153901142373924,1.0531377651558122e-05,81106.91155186345,6.192867082846365e-06,-0.9425798460882879
NCIDIV_4865,A03,DENV,1.0,0.3650429953483426,1.0531377651558122e-05,260118.23226895503,6.192867082846365e-06,-1.0397577283765893
NCIDIV_4865,A03,DUGV,0.02372776898719448,0.4734165872777152,1.0531377651558122e-05,4759.137454026217,6.192867082846365e-06,-0.7061159403885487
NCIDIV_4865,A03,EMCV,0.011619890146295735,0.1436567638954142,1.0531377651558122e-05,7680.522337644421,6.192867082846365e-06,-0.7460272668472633
NCIDIV_4865,A03,FES,0.028501269877120268,0.04434057073992643,1.0531377651558122e-05,61034.83078291133,6.192867082846365e-06,-0.9188706384886226
NCIDIV_4865,A03,HAV,1.0,0.44009514851124565,1.0531377651558122e-05,215758.6580388057,6.192867082846365e-06,-1.0241661627029115
NCIDIV_4865,A03,HCV,0.008437817569998927,0.25787741638149475,1.0531377651558122e-05,3106.9311856361805,6.192867082846365e-06,-0.6705566537081049
NCIDIV_4865,A03,HCoV-229E-3CL,0.1787569834656124,0.20916266482695683,1.0531377651558122e-05,81150.96046647555,6.192867082846365e-06,-0.9426251216400443
NCIDIV_4865,A03,HCoV-HKU1-3CL,6.20415454526397e-08,0.03261252194768172,1.0531377651558122e-05,0.18063963059542062,6.192867082846365e-06,0.14269806408268892
NCIDIV_4865,A03,HCoV-NL63-3CL,0.3502725499213865,0.3706333635523139,1.0531377651558122e-05,89738.00417485015,6.192867082846365e-06,-0.951012570597219
NCIDIV_4865,A03,HCoV-NL63-PLP2,1.4001032287580912e-05,0.09247286887405547,1.0531377651558122e-05,14.376743984505016,6.192867082846365e-06,-0.22228042994911823
NCIDIV_4865,A03,HCoV-OC43-3CL,0.13967161123602181,0.22057033542736978,1.0531377651558122e-05,60127.874619691465,6.192867082846365e-06,-0.9176222212661415
NCIDIV_4865,A03,HHV-3,0.08021693365492684,0.1710522748321196,1.0531377651558122e-05,44529.93034664227,6.192867082846365e-06,-0.8925797622832959
NCIDIV_4865,A03,HIV-1,1.4214430187815226e-08,0.1610852094264939,1.0531377651558122e-05,0.008378930769664564,6.192867082846365e-06,0.3987650221038297
NCIDIV_4865,A03,HIV-2,4.685385822244863e-12,0.07184034569607708,1.0531377651558122e-05,6.192867082846365e-06,6.192867082846365e-06,1.0
NCIDIV_4865,A03,HPeV,0.058302608783381324,0.300042662473468,1.0531377651558122e-05,18450.99497879579,6.192867082846365e-06,-0.819111199912717
NCIDIV_4865,A03,HRV-B14,0.0011027651285060124,0.11545090349519566,1.0531377651558122e-05,906.985829438112,6.192867082846365e-06,-0.5678838389779528
NCIDIV_4865,A03,HTLV,4.455656366314016e-10,0.17018442238086648,1.0531377651558122e-05,0.0002486031903542003,6.192867082846365e-06,0.6920926246965416
NCIDIV_4865,A03,KUNV,0.013532738352771996,0.21165065632784957,1.0531377651558122e-05,6071.288616511178,6.192867082846365e-06,-0.7264213229958029
NCIDIV_4865,A03,LGTV,0.00030904315518572967,0.03594006874424576,1.0531377651558122e-05,816.4978376770871,6.192867082846365e-06,-0.5591195313378873
NCIDIV_4865,A03,LV,0.06902017143861076,0.22479946353069974,1.0531377651558122e-05,29153.827280900183,6.192867082846365e-06,-0.8572585994392601
NCIDIV_4865,A03,MERS-CoV-3CL,4.60855144043112e-05,0.11600675165855476,1.0531377651558122e-05,37.722110818055675,6.192867082846365e-06,-0.3027195122661163
NCIDIV_4865,A03,MERS-CoV-PLP,0.013743819116119608,0.42029418668720686,1.0531377651558122e-05,3105.0518804760436,6.192867082846365e-06,-0.6705061990390819
NCIDIV_4865,A03,NWV,0.0004523998788617064,0.24034415636788722,1.0531377651558122e-05,178.73258061612322,6.192867082846365e-06,-0.4324418045214362
NCIDIV_4865,A03,POWV,0.08220039838373729,0.27293074219465707,1.0531377651558122e-05,28598.040670355484,6.192867082846365e-06,-0.8556535450356464
NCIDIV_4865,A03,PV,0.00043991186915567774,0.07831416849269865,1.0531377651558122e-05,533.3842062667633,6.192867082846365e-06,-0.5236143385739589
NCIDIV_4865,A03,SARS-CoV-1-3CL,0.27500854482813775,0.234918941678262,1.0531377651558122e-05,111158.57372462051,6.192867082846365e-06,-0.9688629214466302
NCIDIV_4865,A03,SARS-CoV-1-PLP,4.04448308161002e-06,0.06770581264002051,1.0531377651558122e-05,5.672204515823014,6.192867082846365e-06,-0.14472661595936856
NCIDIV_4865,A03,SARS-CoV-2-3CL,0.0014581908951522594,0.22778819620378277,1.0531377651558122e-05,607.8521819187524,6.192867082846365e-06,-0.5345123125469283
NCIDIV_4865,A03,SARS-CoV-2-PLP,0.03326283016743031,0.257671142862886,1.0531377651558122e-05,12257.678547762986,6.192867082846365e-06,-0.7850083060289388
NCIDIV_4865,A03,SHV,0.010293980177471525,0.20937112204336306,1.0531377651558122e-05,4668.542969588557,6.192867082846365e-06,-0.7045132686494573
NCIDIV_4865,A03,SLEV,0.027090983481145033,0.38759221133214317,1.0531377651558122e-05,6636.888834911942,6.192867082846365e-06,-0.7338489076075201
NCIDIV_4865,A03,SV-A,9.429782691007604e-07,0.25962031082440684,1.0531377651558122e-05,0.34488780027074073,6.192867082846365e-06,0.08876969261606013
NCIDIV_4865,A03,WNV,0.018486761878943186,0.2457768602967753,1.0531377651558122e-05,7142.243764997459,6.192867082846365e-06,-0.7399682360977267
NCIDIV_4865,A03,YES1,1.0531377651558122e-05,0.1666702925550614,1.0531377651558122e-05,5.999869470857494,6.192867082846365e-06,-0.1494096831785375
NCIDIV_4865,A03,ZIKV,5.5516079509634514e-05,0.31101094813422225,1.0531377651558122e-05,16.94954034905523,6.192867082846365e-06,-0.23600852137699713
NCIDIV_4865,A03,c-Src,7.492631686447167e-05,0.12988266895367884,1.0531377651558122e-05,54.77696849644016,6.192867082846365e-06,-0.33382524192531826
NCIDIV_4865,A04,Bat-CoV-HKU4-3CL,1.0,0.05082014214365235,1.0,19.677237367288715,6.192867082846365e-06,-0.24845184943476403
NCIDIV_4865,A04,Bat-CoV-HKU9-3CL,1.0,0.17584558357316443,1.0,5.686807593799636,6.192867082846365e-06,-0.14494102267602094
NCIDIV_4865,A04,Bat-SL-CoVZC45-PLP2,0.4111661831395577,0.04714815188453436,1.0,8.720727466614218,6.192867082846365e-06,-0.18059392603279895
NCIDIV_4865,A04,Bat-SV-CoVZC45-3CL,1.0,0.11355091063254455,1.0,8.80662246061629,6.192867082846365e-06,-0.18141124086140156
NCIDIV_4865,A04,Beluga-CoV-SW1,1.0,0.2905749933614736,1.0,3.4414523714916028,6.192867082846365e-06,-0.1030588725494551
NCIDIV_4865,A04,CCHFV,1.0,0.6216656477578496,1.0,1.6085817249299237,6.192867082846365e-06,-0.03963879413103104
NCIDIV_4865,A04,CV-B3,1.0,0.3153901142373924,1.0,3.1706764253470086,6.192867082846365e-06,-0.09622532796135887
NCIDIV_4865,A04,DENV,0.33265826422939493,0.3650429953483426,1.0,0.9112851594699289,6.192867082846365e-06,0.007746709631663233
