runid,well,gene,barcode,counts
NS1519_22023,A3,HCoV-229E-3CL,5A9,327
NS1519_22023,A3,HCoV-NL63-3CL,5H10,1511
NS1519_22023,A3,HCoV-NL63-3CL,5A11,1828
NS1519_22023,A3,HCoV-NL63-3CL,5C11,1137
NS1519_22023,A3,HCoV-NL63-3CL,5E11,556
NS1519_22023,A3,HCoV-NL63-3CL,5F11,1657
NS1519_22023,A3,SARS-CoV-1-3CL,2F1,142
NS1519_22023,A3,SARS-CoV-1-3CL,2G1,240
NS1519_22023,A3,SARS-CoV-1-3CL,2A2,273
NS1519_22023,A3,SARS-CoV-1-3CL,2C2,173
NS1519_22023,A3,SARS-CoV-1-3CL,2D2,239
NS1519_22023,A3,SARS-CoV-2-3CL,9E2,3308
NS1519_22023,A3,SARS-CoV-2-3CL,1E12,3499
NS1519_22023,A3,SARS-CoV-2-3CL,1G12,1649
NS1519_22023,A3,SARS-CoV-2-3CL,1H12,3595
NS1519_22023,A3,SARS-CoV-2-3CL,4E1,3406
NS1519_22023,A3,MERS-CoV-3CL,8B4,451
NS1519_22023,A3,MERS-CoV-3CL,8D4,172
NS1519_22023,A3,MERS-CoV-3CL,8F4,284
NS1519_22023,A3,MERS-CoV-3CL,8H4,172
NS1519_22023,A3,MERS-CoV-3CL,8A6,242
NS1519_22023,A3,HCoV-HKU1-3CL,3D10,953
NS1519_22023,A3,HCoV-HKU1-3CL,3E10,904
NS1519_22023,A3,HCoV-HKU1-3CL,3H10,1490
NS1519_22023,A3,HCoV-HKU1-3CL,3C11,1405
NS1519_22023,A3,HCoV-HKU1-3CL,3D11,1029
NS1519_22023,A3,HCoV-OC43-3CL,7G1,2905
NS1519_22023,A3,HCoV-OC43-3CL,7H1,2692
NS1519_22023,A3,HCoV-OC43-3CL,7A2,2591
NS1519_22023,A3,HCoV-OC43-3CL,7B2,2187
NS1519_22023,A3,HCoV-OC43-3CL,7D2,1627
NS1519_22023,A3,Bat-CoV-HKU4-3CL,7E3,838
NS1519_22023,A3,Bat-CoV-HKU4-3CL,7F3,525
NS1519_22023,A3,Bat-CoV-HKU4-3CL,7G3,868
NS1519_22023,A3,Bat-CoV-HKU4-3CL,7H3,933
NS1519_22023,A3,Bat-CoV-HKU4-3CL,7A4,1560
NS1519_22023,A3,Bat-CoV-HKU9-3CL,11D8,102
NS1519_22023,A3,Bat-CoV-HKU9-3CL,11F8,99
NS1519_22023,A3,Bat-CoV-HKU9-3CL,11G8,157
NS1519_22023,A3,Bat-CoV-HKU9-3CL,11H8,115
NS1519_22023,A3,Bat-CoV-HKU9-3CL,11B9,115
NS1519_22023,A3,Bat-SV-CoVZC45-3CL,5C4,747
NS1519_22023,A3,Bat-SV-CoVZC45-3CL,5D4,737
NS1519_22023,A3,Bat-SV-CoVZC45-3CL,5F4,714
NS1519_22023,A3,Bat-SV-CoVZC45-3CL,9D6,780
NS1519_22023,A3,Bat-SV-CoVZC45-3CL,5A5,713
NS1519_22023,A3,Beluga-CoV-SW1,11D2,104
NS1519_22023,A3,Beluga-CoV-SW1,11G2,264
NS1519_22023,A3,Beluga-CoV-SW1,11H2,150
NS1519_22023,A3,Beluga-CoV-SW1,11A3,108
NS1519_22023,A3,Beluga-CoV-SW1,11B3,103
NS1519_22023,A3,HCoV-NL63-PLP2,6H1,1092
NS1519_22023,A3,HCoV-NL63-PLP2,6A2,789
NS1519_22023,A3,HCoV-NL63-PLP2,6C2,1052
NS1519_22023,A3,HCoV-NL63-PLP2,6E2,1153
NS1519_22023,A3,HCoV-NL63-PLP2,6F2,720
NS1519_22023,A3,SARS-CoV-1-PLP,6B4,310
NS1519_22023,A3,SARS-CoV-1-PLP,6C4,455
NS1519_22023,A3,SARS-CoV-1-PLP,6D4,411
NS1519_22023,A3,SARS-CoV-1-PLP,6E4,182
NS1519_22023,A3,SARS-CoV-1-PLP,6G4,430
NS1519_22023,A3,SARS-CoV-2-PLP,6D6,1054
NS1519_22023,A3,SARS-CoV-2-PLP,6E6,862
NS1519_22023,A3,SARS-CoV-2-PLP,6F6,1467
NS1519_22023,A3,SARS-CoV-2-PLP,6H6,1220
NS1519_22023,A3,SARS-CoV-2-PLP,6A7,805
NS1519_22023,A3,MERS-CoV-PLP,6B9,1084
NS1519_22023,A3,MERS-CoV-PLP,6C9,508
NS1519_22023,A3,MERS-CoV-PLP,6E9,653
NS1519_22023,A3,MERS-CoV-PLP,6F9,688
