runid,well,gene,barcode,counts
NS1519_22022,A2,Bat-SV-CoVZC45-3CL,5F4,942
NS1519_22022,A2,Bat-SV-CoVZC45-3CL,9D6,467
NS1519_22022,A2,Bat-SV-CoVZC45-3CL,5A5,880
NS1519_22022,A2,Beluga-CoV-SW1,11D2,95
NS1519_22022,A2,Beluga-CoV-SW1,11G2,56
NS1519_22022,A2,Beluga-CoV-SW1,11H2,71
NS1519_22022,A2,Beluga-CoV-SW1,11A3,185
NS1519_22022,A2,Beluga-CoV-SW1,11B3,129
NS1519_22022,A2,HCoV-NL63-PLP2,6H1,547
NS1519_22022,A2,HCoV-NL63-PLP2,6A2,720
NS1519_22022,A2,HCoV-NL63-PLP2,6C2,1007
NS1519_22022,A2,HCoV-NL63-PLP2,6E2,724
NS1519_22022,A2,HCoV-NL63-PLP2,6F2,1180
NS1519_22022,A2,SARS-CoV-1-PLP,6B4,281
NS1519_22022,A2,SARS-CoV-1-PLP,6C4,264
NS1519_22022,A2,SARS-CoV-1-PLP,6D4,347
NS1519_22022,A2,SARS-CoV-1-PLP,6E4,278
NS1519_22022,A2,SARS-CoV-1-PLP,6G4,227
NS1519_22022,A2,SARS-CoV-2-PLP,6D6,874
NS1519_22022,A2,SARS-CoV-2-PLP,6E6,1068
NS1519_22022,A2,SARS-CoV-2-PLP,6F6,1777
NS1519_22022,A2,SARS-CoV-2-PLP,6H6,1108
NS1519_22022,A2,SARS-CoV-2-PLP,6A7,1649
NS1519_22022,A2,MERS-CoV-PLP,6B9,728
NS1519_22022,A2,MERS-CoV-PLP,6C9,624
NS1519_22022,A2,MERS-CoV-PLP,6E9,741
NS1519_22022,A2,MERS-CoV-PLP,6F9,709
NS1519_22022,A2,MERS-CoV-PLP,6H9,577
NS1519_22022,A2,Bat-SL-CoVZC45-PLP2,7E2,620
NS1519_22022,A2,Bat-SL-CoVZC45-PLP2,7G2,762
NS1519_22022,A2,Bat-SL-CoVZC45-PLP2,7H2,311
NS1519_22022,A2,Bat-SL-CoVZC45-PLP2,7A3,558
NS1519_22022,A2,Bat-SL-CoVZC45-PLP2,7B3,565
NS1519_22022,A2,LGTV,4C7,1781
NS1519_22022,A2,LGTV,4E10,1884
NS1519_22022,A2,LGTV,4F12,999
NS1519_22022,A2,LGTV,4F7,1601
NS1519_22022,A2,LGTV,4F10,2742
NS1519_22022,A2,DENV,11C6,4755
NS1519_22022,A2,DENV,11D6,6520
NS1519_22022,A2,DENV,11H6,6248
NS1519_22022,A2,DENV,11A7,3863
NS1519_22022,A2,POWV,7B4,617
NS1519_22022,A2,POWV,7C4,934
NS1519_22022,A2,POWV,7E4,1012
NS1519_22022,A2,POWV,7F4,1500
NS1519_22022,A2,POWV,7A5,955
NS1519_22022,A2,WNV,7G6,2767
NS1519_22022,A2,WNV,7H6,1386
NS1519_22022,A2,WNV,7A7,3003
NS1519_22022,A2,WNV,7B7,1750
NS1519_22022,A2,WNV,7D7,2401
NS1519_22022,A2,ZIKV,1G7,2282
NS1519_22022,A2,ZIKV,1A8,1497
NS1519_22022,A2,ZIKV,1C8,2044
NS1519_22022,A2,ZIKV,1D8,2073
NS1519_22022,A2,ZIKV,1E8,2371
NS1519_22022,A2,HCV,7E12,2269
NS1519_22022,A2,HCV,7F12,1734
NS1519_22022,A2,HCV,7G12,1446
NS1519_22022,A2,HCV,7H12,1293
NS1519_22022,A2,HCV,9B1,870
NS1519_22022,A2,SLEV,9H2,385
NS1519_22022,A2,SLEV,9B3,445
NS1519_22022,A2,SLEV,9E3,438
NS1519_22022,A2,SLEV,9F3,312
NS1519_22022,A2,SLEV,9H3,263
NS1519_22022,A2,KUNV,7A8,2144
NS1519_22022,A2,KUNV,7E8,2063
NS1519_22022,A2,KUNV,7F8,1642
NS1519_22022,A2,KUNV,7H8,2776
NS1519_22022,A2,KUNV,7D9,2274
NS1519_22022,A2,PV,2D6,2616
NS1519_22022,A2,PV,2F6,2089
NS1519_22022,A2,PV,2G6,2408
NS1519_22022,A2,PV,2B7,2289
NS1519_22022,A2,PV,2C7,2404
NS1519_22022,A2,SV-A,9B5,325
NS1519_22022,A2,SV-A,9D5,759
NS1519_22022,A2,SV-A,9E5,413
NS1519_22022,A2,SV-A,9F5,411
NS1519_22022,A2,SV-A,9G5,753
NS1519_22022,A2,HAV,7E11,3277
NS1519_22022,A2,HAV,7F11,2321
NS1519_22022,A2,HAV,7G11,2538
NS1519_22022,A2,HAV,7H11,4227
NS1519_22022,A2,EMCV,9B12,1701
NS1519_22022,A2,EMCV,9D12,1856
NS1519_22022,A2,EMCV,9E12,1201
NS1519_22022,A2,EMCV,9F12,762
NS1519_22022,A2,HPeV,2A8,1164
NS1519_22022,A2,HPeV,2B8,758
NS1519_22022,A2,HPeV,2C8,1030
NS1519_22022,A2,HPeV,2D8,894
NS1519_22022,A2,HPeV,2E8,1459
NS1519_22022,A2,HRV-B14,9C1,389
NS1519_22022,A2,HRV-B14,9H1,554
NS1519_22022,A2,HRV-B14,9A2,616
NS1519_22022,A2,HRV-B14,9B2,684
NS1519_22022,A2,HRV-B14,9C2,596
NS1519_22022,A2,CV-B3,7E9,628
NS1519_22022,A2,CV-B3,7F9,211
NS1519_22022,A2,CV-B3,7H9,50
NS1519_22022,A2,CV-B3,7A10,120
NS1519_22022,A2,CV-B3,7B10,97
NS1519_22022,A2,HTLV,3B6,230
NS1519_22022,A2,HTLV,3D6,301
NS1519_22022,A2,HTLV,3F6,152
NS1519_22022,A2,HTLV,3A7,168
NS1519_22022,A2,HTLV,3B7,125
NS1519_22022,A2,HIV-2,7E10,1366
NS1519_22022,A2,HIV-2,7D12,1555
NS1519_22022,A2,HIV-2,9G2,699
NS1519_22022,A2,HIV-2,9A5,800
NS1519_22022,A2,HIV-2,9A9,1315
NS1519_22022,A2,HIV-1,1E3,1324
NS1519_22022,A2,HIV-1,9C10,2163
NS1519_22022,A2,HIV-1,1G3,2109
NS1519_22022,A2,HIV-1,1A4,1678
NS1519_22022,A2,HIV-1,1B4,1035
NS1519_22022,A2,HHV-3,9A4,446
NS1519_22022,A2,HHV-3,9B4,300
NS1519_22022,A2,HHV-3,9C4,286
NS1519_22022,A2,HHV-3,9D4,304
NS1519_22022,A2,HHV-3,9F4,313
NS1519_22022,A2,YES1,4C9,682
NS1519_22022,A2,YES1,4E9,258
NS1519_22022,A2,YES1,4G9,1070
NS1519_22022,A2,YES1,4B10,592
NS1519_22022,A2,YES1,4C10,769
NS1519_22022,A2,c-Src,1D4,3416
NS1519_22022,A2,c-Src,1D7,3594
NS1519_22022,A2,c-Src,1B10,2744
NS1519_22022,A2,c-Src,4G1,2665
NS1519_22022,A2,c-Src,9F11,2155
NS1519_22022,A2,FES,6A3,534
NS1519_22022,A2,FES,6D5,318
NS1519_22022,A2,FES,6E7,396
NS1519_22022,A2,FES,6C10,460
NS1519_22022,A2,FES,7D3,581
NS1519_22022,A2,EYFP,3C5,18034
NS1519_22022,A2,EYFP,3D5,26841
NS1519_22022,A2,EYFP,3F5,28469
NS1519_22022,A2,EYFP,3H5,23899
NS1519_22022,A2,EYFP,3A6,19164
NS1519_22022,A3,CCHFV,6A1,96
NS1519_22022,A3,CCHFV,6B1,73
NS1519_22022,A3,CCHFV,6C1,119
NS1519_22022,A3,CCHFV,6E1,59
NS1519_22022,A3,CCHFV,6F1,74
NS1519_22022,A3,DUGV,7D10,520
NS1519_22022,A3,DUGV,2H8,317
NS1519_22022,A3,DUGV,2A9,345
NS1519_22022,A3,DUGV,2C9,431
NS1519_22022,A3,DUGV,2D9,420
NS1519_22022,A3,NWV,7B12,757
NS1519_22022,A3,NWV,10A12,668
NS1519_22022,A3,NWV,10B12,755
NS1519_22022,A3,NWV,10D12,750
NS1519_22022,A3,NWV,10E12,1236
NS1519_22022,A3,SHV,3F11,71
NS1519_22022,A3,SHV,3H11,28
NS1519_22022,A3,SHV,3A12,50
NS1519_22022,A3,SHV,3E12,62
NS1519_22022,A3,SHV,3F12,106
NS1519_22022,A3,LV,6B3,719
NS1519_22022,A3,LV,6C3,501
NS1519_22022,A3,LV,6D3,299
NS1519_22022,A3,LV,6E3,1549
NS1519_22022,A3,LV,6G3,285
NS1519_22022,A3,HCoV-229E-3CL,5D8,1193
NS1519_22022,A3,HCoV-229E-3CL,5E8,1197
NS1519_22022,A3,HCoV-229E-3CL,5F8,1047
NS1519_22022,A3,HCoV-229E-3CL,5H8,1708
NS1519_22022,A3,HCoV-229E-3CL,5A9,914
NS1519_22022,A3,HCoV-NL63-3CL,5H10,1332
NS1519_22022,A3,HCoV-NL63-3CL,5A11,1918
NS1519_22022,A3,HCoV-NL63-3CL,5C11,2577
NS1519_22022,A3,HCoV-NL63-3CL,5E11,2087
NS1519_22022,A3,HCoV-NL63-3CL,5F11,2638
NS1519_22022,A3,SARS-CoV-1-3CL,2F1,387
NS1519_22022,A3,SARS-CoV-1-3CL,2G1,264
NS1519_22022,A3,SARS-CoV-1-3CL,2A2,317
NS1519_22022,A3,SARS-CoV-1-3CL,2C2,150
NS1519_22022,A3,SARS-CoV-1-3CL,2D2,481
NS1519_22022,A3,SARS-CoV-2-3CL,9E2,4883
NS1519_22022,A3,SARS-CoV-2-3CL,1E12,5705
NS1519_22022,A3,SARS-CoV-2-3CL,1G12,5265
NS1519_22022,A3,SARS-CoV-2-3CL,1H12,3538
NS1519_22022,A3,SARS-CoV-2-3CL,4E1,5663
NS1519_22022,A3,MERS-CoV-3CL,8B4,286
NS1519_22022,A3,MERS-CoV-3CL,8D4,323
NS1519_22022,A3,MERS-CoV-3CL,8F4,401
NS1519_22022,A3,MERS-CoV-3CL,8H4,470
NS1519_22022,A3,MERS-CoV-3CL,8A6,432
NS1519_22022,A3,HCoV-HKU1-3CL,3D10,2478
NS1519_22022,A3,HCoV-HKU1-3CL,3E10,1453
NS1519_22022,A3,HCoV-HKU1-3CL,3H10,2046
NS1519_22022,A3,HCoV-HKU1-3CL,3C11,2601
NS1519_22022,A3,HCoV-HKU1-3CL,3D11,1555
NS1519_22022,A3,HCoV-OC43-3CL,7G1,4946
NS1519_22022,A3,HCoV-OC43-3CL,7H1,5764
NS1519_22022,A3,HCoV-OC43-3CL,7A2,7225
NS1519_22022,A3,HCoV-OC43-3CL,7B2,3617
NS1519_22022,A3,HCoV-OC43-3CL,7D2,5003
NS1519_22022,A3,Bat-CoV-HKU4-3CL,7E3,1081
NS1519_22022,A3,Bat-CoV-HKU4-3CL,7F3,1971
NS1519_22022,A3,Bat-CoV-HKU4-3CL,7G3,1875
NS1519_22022,A3,Bat-CoV-HKU4-3CL,7H3,1387
NS1519_22022,A3,Bat-CoV-HKU4-3CL,7A4,2655
NS1519_22022,A3,Bat-CoV-HKU9-3CL,11D8,307
NS1519_22022,A3,Bat-CoV-HKU9-3CL,11F8,355
NS1519_22022,A3,Bat-CoV-HKU9-3CL,11G8,89
NS1519_22022,A3,Bat-CoV-HKU9-3CL,11H8,154
NS1519_22022,A3,Bat-CoV-HKU9-3CL,11B9,466
NS1519_22022,A3,Bat-SV-CoVZC45-3CL,5C4,1170
NS1519_22022,A3,Bat-SV-CoVZC45-3CL,5D4,1731
NS1519_22022,A3,Bat-SV-CoVZC45-3CL,5F4,1034
NS1519_22022,A3,Bat-SV-CoVZC45-3CL,9D6,1231
NS1519_22022,A3,Bat-SV-CoVZC45-3CL,5A5,1184
NS1519_22022,A3,Beluga-CoV-SW1,11D2,266
NS1519_22022,A3,Beluga-CoV-SW1,11G2,216
NS1519_22022,A3,Beluga-CoV-SW1,11H2,124
NS1519_22022,A3,Beluga-CoV-SW1,11A3,83
NS1519_22022,A3,Beluga-CoV-SW1,11B3,208
NS1519_22022,A3,HCoV-NL63-PLP2,6H1,1228
NS1519_22022,A3,HCoV-NL63-PLP2,6A2,1299
NS1519_22022,A3,HCoV-NL63-PLP2,6C2,1578
NS1519_22022,A3,HCoV-NL63-PLP2,6E2,1366
NS1519_22022,A3,HCoV-NL63-PLP2,6F2,1758
NS1519_22022,A3,SARS-CoV-1-PLP,6B4,662
NS1519_22022,A3,SARS-CoV-1-PLP,6C4,420
NS1519_22022,A3,SARS-CoV-1-PLP,6D4,508
NS1519_22022,A3,SARS-CoV-1-PLP,6E4,487
NS1519_22022,A3,SARS-CoV-1-PLP,6G4,821
NS1519_22022,A3,SARS-CoV-2-PLP,6D6,1977
NS1519_22022,A3,SARS-CoV-2-PLP,6E6,2360
NS1519_22022,A3,SARS-CoV-2-PLP,6F6,2461
NS1519_22022,A3,SARS-CoV-2-PLP,6H6,2075
NS1519_22022,A3,SARS-CoV-2-PLP,6A7,4583
