runid,well,gene,barcode,counts
NS1519_22019,A2,HCoV-NL63-3CL,5F11,1133
NS1519_22019,A2,SARS-CoV-1-3CL,2F1,238
NS1519_22019,A2,SARS-CoV-1-3CL,2G1,433
NS1519_22019,A2,SARS-CoV-1-3CL,2A2,134
NS1519_22019,A2,SARS-CoV-1-3CL,2C2,141
NS1519_22019,A2,SARS-CoV-1-3CL,2D2,179
NS1519_22019,A2,SARS-CoV-2-3CL,9E2,2479
NS1519_22019,A2,SARS-CoV-2-3CL,1E12,2000
NS1519_22019,A2,SARS-CoV-2-3CL,1G12,1063
NS1519_22019,A2,SARS-CoV-2-3CL,1H12,1498
NS1519_22019,A2,SARS-CoV-2-3CL,4E1,3050
NS1519_22019,A2,MERS-CoV-3CL,8B4,330
NS1519_22019,A2,MERS-CoV-3CL,8D4,356
NS1519_22019,A2,MERS-CoV-3CL,8F4,214
NS1519_22019,A2,MERS-CoV-3CL,8H4,528
NS1519_22019,A2,MERS-CoV-3CL,8A6,537
NS1519_22019,A2,HCoV-HKU1-3CL,3D10,1594
NS1519_22019,A2,HCoV-HKU1-3CL,3E10,708
NS1519_22019,A2,HCoV-HKU1-3CL,3H10,1017
NS1519_22019,A2,HCoV-HKU1-3CL,3C11,1036
NS1519_22019,A2,HCoV-HKU1-3CL,3D11,668
NS1519_22019,A2,HCoV-OC43-3CL,7G1,784
NS1519_22019,A2,HCoV-OC43-3CL,7H1,656
NS1519_22019,A2,HCoV-OC43-3CL,7A2,929
NS1519_22019,A2,HCoV-OC43-3CL,7B2,337
NS1519_22019,A2,HCoV-OC43-3CL,7D2,678
NS1519_22019,A2,Bat-CoV-HKU4-3CL,7E3,873
NS1519_22019,A2,Bat-CoV-HKU4-3CL,7F3,957
NS1519_22019,A2,Bat-CoV-HKU4-3CL,7G3,627
NS1519_22019,A2,Bat-CoV-HKU4-3CL,7H3,628
NS1519_22019,A2,Bat-CoV-HKU4-3CL,7A4,1252
NS1519_22019,A2,Bat-CoV-HKU9-3CL,11D8,74
NS1519_22019,A2,Bat-CoV-HKU9-3CL,11F8,154
NS1519_22019,A2,Bat-CoV-HKU9-3CL,11G8,219
NS1519_22019,A2,Bat-CoV-HKU9-3CL,11H8,193
NS1519_22019,A2,Bat-CoV-HKU9-3CL,11B9,101
NS1519_22019,A2,Bat-SV-CoVZC45-3CL,5C4,873
NS1519_22019,A2,Bat-SV-CoVZC45-3CL,5D4,995
NS1519_22019,A2,Bat-SV-CoVZC45-3CL,5F4,1056
NS1519_22019,A2,Bat-SV-CoVZC45-3CL,9D6,644
NS1519_22019,A2,Bat-SV-CoVZC45-3CL,5A5,1011
NS1519_22019,A2,Beluga-CoV-SW1,11D2,102
NS1519_22019,A2,Beluga-CoV-SW1,11G2,194
NS1519_22019,A2,Beluga-CoV-SW1,11H2,66
NS1519_22019,A2,Beluga-CoV-SW1,11A3,130
NS1519_22019,A2,Beluga-CoV-SW1,11B3,93
NS1519_22019,A2,HCoV-NL63-PLP2,6H1,904
NS1519_22019,A2,HCoV-NL63-PLP2,6A2,802
NS1519_22019,A2,HCoV-NL63-PLP2,6C2,997
NS1519_22019,A2,HCoV-NL63-PLP2,6E2,728
NS1519_22019,A2,HCoV-NL63-PLP2,6F2,942
NS1519_22019,A2,SARS-CoV-1-PLP,6B4,127
NS1519_22019,A2,SARS-CoV-1-PLP,6C4,328
NS1519_22019,A2,SARS-CoV-1-PLP,6D4,98
NS1519_22019,A2,SARS-CoV-1-PLP,6E4,153
NS1519_22019,A2,SARS-CoV-1-PLP,6G4,206
NS1519_22019,A2,SARS-CoV-2-PLP,6D6,654
NS1519_22019,A2,SARS-CoV-2-PLP,6E6,393
NS1519_22019,A2,SARS-CoV-2-PLP,6F6,875
NS1519_22019,A2,SARS-CoV-2-PLP,6H6,716
NS1519_22019,A2,SARS-CoV-2-PLP,6A7,2251
NS1519_22019,A2,MERS-CoV-PLP,6B9,696
NS1519_22019,A2,MERS-CoV-PLP,6C9,527
NS1519_22019,A2,MERS-CoV-PLP,6E9,358
NS1519_22019,A2,MERS-CoV-PLP,6F9,696
NS1519_22019,A2,MERS-CoV-PLP,6H9,328
NS1519_22019,A2,Bat-SL-CoVZC45-PLP2,7E2,257
NS1519_22019,A2,Bat-SL-CoVZC45-PLP2,7G2,213
NS1519_22019,A2,Bat-SL-CoVZC45-PLP2,7H2,122
NS1519_22019,A2,Bat-SL-CoVZC45-PLP2,7A3,243
NS1519_22019,A2,Bat-SL-CoVZC45-PLP2,7B3,246
NS1519_22019,A2,LGTV,4C7,1550
NS1519_22019,A2,LGTV,4E10,1512
NS1519_22019,A2,LGTV,4F12,1529
NS1519_22019,A2,LGTV,4F7,963
NS1519_22019,A2,LGTV,4F10,1023
NS1519_22019,A2,DENV,11C6,4135
NS1519_22019,A2,DENV,11D6,6270
NS1519_22019,A2,DENV,11H6,4183
NS1519_22019,A2,DENV,11A7,3224
NS1519_22019,A2,POWV,7B4,498
NS1519_22019,A2,POWV,7C4,442
NS1519_22019,A2,POWV,7E4,475
NS1519_22019,A2,POWV,7F4,660
NS1519_22019,A2,POWV,7A5,357
NS1519_22019,A2,WNV,7G6,1338
NS1519_22019,A2,WNV,7H6,1337
NS1519_22019,A2,WNV,7A7,1449
NS1519_22019,A2,WNV,7B7,2602
NS1519_22019,A2,WNV,7D7,2419
NS1519_22019,A2,ZIKV,1G7,1655
NS1519_22019,A2,ZIKV,1A8,1571
NS1519_22019,A2,ZIKV,1C8,1322
NS1519_22019,A2,ZIKV,1D8,1104
NS1519_22019,A2,ZIKV,1E8,1698
NS1519_22019,A2,HCV,7E12,1546
NS1519_22019,A2,HCV,7F12,1638
NS1519_22019,A2,HCV,7G12,1070
NS1519_22019,A2,HCV,7H12,1004
NS1519_22019,A2,HCV,9B1,1098
NS1519_22019,A2,SLEV,9H2,280
NS1519_22019,A2,SLEV,9B3,93
NS1519_22019,A2,SLEV,9E3,169
NS1519_22019,A2,SLEV,9F3,198
NS1519_22019,A2,SLEV,9H3,35
NS1519_22019,A2,KUNV,7A8,694
NS1519_22019,A2,KUNV,7E8,755
NS1519_22019,A2,KUNV,7F8,614
NS1519_22019,A2,KUNV,7H8,1232
NS1519_22019,A2,KUNV,7D9,631
NS1519_22019,A2,PV,2D6,1302
NS1519_22019,A2,PV,2F6,1277
NS1519_22019,A2,PV,2G6,1515
NS1519_22019,A2,PV,2B7,1560
NS1519_22019,A2,PV,2C7,1323
NS1519_22019,A2,SV-A,9B5,508
NS1519_22019,A2,SV-A,9D5,729
NS1519_22019,A2,SV-A,9E5,696
NS1519_22019,A2,SV-A,9F5,455
NS1519_22019,A2,SV-A,9G5,634
NS1519_22019,A2,HAV,7E11,3633
NS1519_22019,A2,HAV,7F11,2263
NS1519_22019,A2,HAV,7G11,2692
NS1519_22019,A2,HAV,7H11,1968
NS1519_22019,A2,EMCV,9B12,895
NS1519_22019,A2,EMCV,9D12,685
NS1519_22019,A2,EMCV,9E12,843
NS1519_22019,A2,EMCV,9F12,408
NS1519_22019,A2,HPeV,2A8,637
NS1519_22019,A2,HPeV,2B8,815
NS1519_22019,A2,HPeV,2C8,527
NS1519_22019,A2,HPeV,2D8,573
NS1519_22019,A2,HPeV,2E8,278
NS1519_22019,A2,HRV-B14,9C1,254
NS1519_22019,A2,HRV-B14,9H1,925
NS1519_22019,A2,HRV-B14,9A2,489
NS1519_22019,A2,HRV-B14,9B2,367
NS1519_22019,A2,HRV-B14,9C2,843
NS1519_22019,A2,CV-B3,7E9,122
NS1519_22019,A2,CV-B3,7F9,173
NS1519_22019,A2,CV-B3,7H9,87
NS1519_22019,A2,CV-B3,7A10,95
NS1519_22019,A2,CV-B3,7B10,3
NS1519_22019,A2,HTLV,3B6,284
NS1519_22019,A2,HTLV,3D6,292
NS1519_22019,A2,HTLV,3F6,338
NS1519_22019,A2,HTLV,3A7,574
NS1519_22019,A2,HTLV,3B7,151
NS1519_22019,A2,HIV-2,7E10,356
NS1519_22019,A2,HIV-2,7D12,496
NS1519_22019,A2,HIV-2,9G2,270
NS1519_22019,A2,HIV-2,9A5,1518
NS1519_22019,A2,HIV-2,9A9,574
NS1519_22019,A2,HIV-1,1E3,50
NS1519_22019,A2,HIV-1,9C10,1021
NS1519_22019,A2,HIV-1,1G3,143
NS1519_22019,A2,HIV-1,1A4,401
NS1519_22019,A2,HIV-1,1B4,409
NS1519_22019,A2,HHV-3,9A4,234
NS1519_22019,A2,HHV-3,9B4,60
NS1519_22019,A2,HHV-3,9C4,186
NS1519_22019,A2,HHV-3,9D4,182
NS1519_22019,A2,HHV-3,9F4,152
NS1519_22019,A2,YES1,4C9,821
NS1519_22019,A2,YES1,4E9,871
NS1519_22019,A2,YES1,4G9,615
NS1519_22019,A2,YES1,4B10,863
NS1519_22019,A2,YES1,4C10,850
NS1519_22019,A2,c-Src,1D4,3355
NS1519_22019,A2,c-Src,1D7,2210
NS1519_22019,A2,c-Src,1B10,2437
NS1519_22019,A2,c-Src,4G1,2758
NS1519_22019,A2,c-Src,9F11,2081
NS1519_22019,A2,FES,6A3,124
NS1519_22019,A2,FES,6D5,412
NS1519_22019,A2,FES,6E7,202
NS1519_22019,A2,FES,6C10,296
NS1519_22019,A2,FES,7D3,285
NS1519_22019,A2,EYFP,3C5,12638
NS1519_22019,A2,EYFP,3D5,16836
NS1519_22019,A2,EYFP,3F5,15692
NS1519_22019,A2,EYFP,3H5,19285
NS1519_22019,A2,EYFP,3A6,16747
NS1519_22019,A3,CCHFV,6A1,28
NS1519_22019,A3,CCHFV,6B1,17
NS1519_22019,A3,CCHFV,6C1,28
NS1519_22019,A3,CCHFV,6E1,22
NS1519_22019,A3,CCHFV,6F1,30
NS1519_22019,A3,DUGV,7D10,169
NS1519_22019,A3,DUGV,2H8,270
NS1519_22019,A3,DUGV,2A9,259
NS1519_22019,A3,DUGV,2C9,316
NS1519_22019,A3,DUGV,2D9,193
NS1519_22019,A3,NWV,7B12,571
NS1519_22019,A3,NWV,10A12,362
NS1519_22019,A3,NWV,10B12,589
NS1519_22019,A3,NWV,10D12,428
NS1519_22019,A3,NWV,10E12,489
NS1519_22019,A3,SHV,3F11,10
NS1519_22019,A3,SHV,3H11,32
NS1519_22019,A3,SHV,3A12,31
NS1519_22019,A3,SHV,3E12,12
NS1519_22019,A3,SHV,3F12,29
NS1519_22019,A3,LV,6B3,261
NS1519_22019,A3,LV,6C3,177
NS1519_22019,A3,LV,6D3,205
NS1519_22019,A3,LV,6E3,163
NS1519_22019,A3,LV,6G3,30
NS1519_22019,A3,HCoV-229E-3CL,5D8,162
NS1519_22019,A3,HCoV-229E-3CL,5E8,235
NS1519_22019,A3,HCoV-229E-3CL,5F8,157
NS1519_22019,A3,HCoV-229E-3CL,5H8,82
NS1519_22019,A3,HCoV-229E-3CL,5A9,22
NS1519_22019,A3,HCoV-NL63-3CL,5H10,699
NS1519_22019,A3,HCoV-NL63-3CL,5A11,805
NS1519_22019,A3,HCoV-NL63-3CL,5C11,719
NS1519_22019,A3,HCoV-NL63-3CL,5E11,434
NS1519_22019,A3,HCoV-NL63-3CL,5F11,934
NS1519_22019,A3,SARS-CoV-1-3CL,2F1,180
NS1519_22019,A3,SARS-CoV-1-3CL,2G1,281
NS1519_22019,A3,SARS-CoV-1-3CL,2A2,69
NS1519_22019,A3,SARS-CoV-1-3CL,2C2,177
NS1519_22019,A3,SARS-CoV-1-3CL,2D2,149
NS1519_22019,A3,SARS-CoV-2-3CL,9E2,1813
NS1519_22019,A3,SARS-CoV-2-3CL,1E12,814
NS1519_22019,A3,SARS-CoV-2-3CL,1G12,2059
NS1519_22019,A3,SARS-CoV-2-3CL,1H12,1501
NS1519_22019,A3,SARS-CoV-2-3CL,4E1,1915
NS1519_22019,A3,MERS-CoV-3CL,8B4,236
NS1519_22019,A3,MERS-CoV-3CL,8D4,146
NS1519_22019,A3,MERS-CoV-3CL,8F4,291
NS1519_22019,A3,MERS-CoV-3CL,8H4,236
NS1519_22019,A3,MERS-CoV-3CL,8A6,276
NS1519_22019,A3,HCoV-HKU1-3CL,3D10,1250
NS1519_22019,A3,HCoV-HKU1-3CL,3E10,799
NS1519_22019,A3,HCoV-HKU1-3CL,3H10,787
NS1519_22019,A3,HCoV-HKU1-3CL,3C11,998
NS1519_22019,A3,HCoV-HKU1-3CL,3D11,945
NS1519_22019,A3,HCoV-OC43-3CL,7G1,603
NS1519_22019,A3,HCoV-OC43-3CL,7H1,420
NS1519_22019,A3,HCoV-OC43-3CL,7A2,574
NS1519_22019,A3,HCoV-OC43-3CL,7B2,471
NS1519_22019,A3,HCoV-OC43-3CL,7D2,241
NS1519_22019,A3,Bat-CoV-HKU4-3CL,7E3,406
NS1519_22019,A3,Bat-CoV-HKU4-3CL,7F3,760
NS1519_22019,A3,Bat-CoV-HKU4-3CL,7G3,997
NS1519_22019,A3,Bat-CoV-HKU4-3CL,7H3,748
NS1519_22019,A3,Bat-CoV-HKU4-3CL,7A4,977
NS1519_22019,A3,Bat-CoV-HKU9-3CL,11D8,106
NS1519_22019,A3,Bat-CoV-HKU9-3CL,11F8,97
NS1519_22019,A3,Bat-CoV-HKU9-3CL,11G8,61
NS1519_22019,A3,Bat-CoV-HKU9-3CL,11H8,147
NS1519_22019,A3,Bat-CoV-HKU9-3CL,11B9,23
NS1519_22019,A3,Bat-SV-CoVZC45-3CL,5C4,462
NS1519_22019,A3,Bat-SV-CoVZC45-3CL,5D4,802
NS1519_22019,A3,Bat-SV-CoVZC45-3CL,5F4,746
NS1519_22019,A3,Bat-SV-CoVZC45-3CL,9D6,1222
NS1519_22019,A3,Bat-SV-CoVZC45-3CL,5A5,1361
NS1519_22019,A3,Beluga-CoV-SW1,11D2,60
NS1519_22019,A3,Beluga-CoV-SW1,11G2,132
NS1519_22019,A3,Beluga-CoV-SW1,11H2,83
NS1519_22019,A3,Beluga-CoV-SW1,11A3,33
NS1519_22019,A3,Beluga-CoV-SW1,11B3,79
NS1519_22019,A3,HCoV-NL63-PLP2,6H1,577
NS1519_22019,A3,HCoV-NL63-PLP2,6A2,717
NS1519_22019,A3,HCoV-NL63-PLP2,6C2,497
NS1519_22019,A3,HCoV-NL63-PLP2,6E2,736
NS1519_22019,A3,HCoV-NL63-PLP2,6F2,610
NS1519_22019,A3,SARS-CoV-1-PLP,6B4,91
NS1519_22019,A3,SARS-CoV-1-PLP,6C4,218
NS1519_22019,A3,SARS-CoV-1-PLP,6D4,376
NS1519_22019,A3,SARS-CoV-1-PLP,6E4,155
NS1519_22019,A3,SARS-CoV-1-PLP,6G4,221
NS1519_22019,A3,SARS-CoV-2-PLP,6D6,397
NS1519_22019,A3,SARS-CoV-2-PLP,6E6,550
NS1519_22019,A3,SARS-CoV-2-PLP,6F6,631
NS1519_22019,A3,SARS-CoV-2-PLP,6H6,384
NS1519_22019,A3,SARS-CoV-2-PLP,6A7,809
NS1519_22019,A3,MERS-CoV-PLP,6B9,481
NS1519_22019,A3,MERS-CoV-PLP,6C9,408
NS1519_22019,A3,MERS-CoV-PLP,6E9,449
NS1519_22019,A3,MERS-CoV-PLP,6F9,358
