runid,well,gene,barcode,counts
NS1519_22017,A1,SARS-CoV-2-3CL,1E12,1063
NS1519_22017,A1,SARS-CoV-2-3CL,1G12,842
NS1519_22017,A1,SARS-CoV-2-3CL,1H12,1037
NS1519_22017,A1,SARS-CoV-2-3CL,4E1,1667
NS1519_22017,A1,MERS-CoV-3CL,8B4,84
NS1519_22017,A1,MERS-CoV-3CL,8D4,183
NS1519_22017,A1,MERS-CoV-3CL,8F4,169
NS1519_22017,A1,MERS-CoV-3CL,8H4,116
NS1519_22017,A1,MERS-CoV-3CL,8A6,100
NS1519_22017,A1,HCoV-HKU1-3CL,3D10,676
NS1519_22017,A1,HCoV-HKU1-3CL,3E10,712
NS1519_22017,A1,HCoV-HKU1-3CL,3H10,838
NS1519_22017,A1,HCoV-HKU1-3CL,3C11,629
NS1519_22017,A1,HCoV-HKU1-3CL,3D11,458
NS1519_22017,A1,HCoV-OC43-3CL,7G1,634
NS1519_22017,A1,HCoV-OC43-3CL,7H1,653
NS1519_22017,A1,HCoV-OC43-3CL,7A2,712
NS1519_22017,A1,HCoV-OC43-3CL,7B2,486
NS1519_22017,A1,HCoV-OC43-3CL,7D2,803
NS1519_22017,A1,Bat-CoV-HKU4-3CL,7E3,460
NS1519_22017,A1,Bat-CoV-HKU4-3CL,7F3,447
NS1519_22017,A1,Bat-CoV-HKU4-3CL,7G3,680
NS1519_22017,A1,Bat-CoV-HKU4-3CL,7H3,287
NS1519_22017,A1,Bat-CoV-HKU4-3CL,7A4,613
NS1519_22017,A1,Bat-CoV-HKU9-3CL,11D8,135
NS1519_22017,A1,Bat-CoV-HKU9-3CL,11F8,22
NS1519_22017,A1,Bat-CoV-HKU9-3CL,11G8,47
NS1519_22017,A1,Bat-CoV-HKU9-3CL,11H8,130
NS1519_22017,A1,Bat-CoV-HKU9-3CL,11B9,24
NS1519_22017,A1,Bat-SV-CoVZC45-3CL,5C4,500
NS1519_22017,A1,Bat-SV-CoVZC45-3CL,5D4,686
NS1519_22017,A1,Bat-SV-CoVZC45-3CL,5F4,305
NS1519_22017,A1,Bat-SV-CoVZC45-3CL,9D6,437
NS1519_22017,A1,Bat-SV-CoVZC45-3CL,5A5,581
NS1519_22017,A1,Beluga-CoV-SW1,11D2,189
NS1519_22017,A1,Beluga-CoV-SW1,11G2,41
NS1519_22017,A1,Beluga-CoV-SW1,11H2,41
NS1519_22017,A1,Beluga-CoV-SW1,11A3,73
NS1519_22017,A1,Beluga-CoV-SW1,11B3,38
NS1519_22017,A1,HCoV-NL63-PLP2,6H1,362
NS1519_22017,A1,HCoV-NL63-PLP2,6A2,515
NS1519_22017,A1,HCoV-NL63-PLP2,6C2,536
NS1519_22017,A1,HCoV-NL63-PLP2,6E2,420
NS1519_22017,A1,HCoV-NL63-PLP2,6F2,463
NS1519_22017,A1,SARS-CoV-1-PLP,6B4,63
NS1519_22017,A1,SARS-CoV-1-PLP,6C4,143
NS1519_22017,A1,SARS-CoV-1-PLP,6D4,60
NS1519_22017,A1,SARS-CoV-1-PLP,6E4,160
NS1519_22017,A1,SARS-CoV-1-PLP,6G4,110
NS1519_22017,A1,SARS-CoV-2-PLP,6D6,379
NS1519_22017,A1,SARS-CoV-2-PLP,6E6,343
NS1519_22017,A1,SARS-CoV-2-PLP,6F6,691
NS1519_22017,A1,SARS-CoV-2-PLP,6H6,512
NS1519_22017,A1,SARS-CoV-2-PLP,6A7,684
NS1519_22017,A1,MERS-CoV-PLP,6B9,352
NS1519_22017,A1,MERS-CoV-PLP,6C9,313
NS1519_22017,A1,MERS-CoV-PLP,6E9,309
NS1519_22017,A1,MERS-CoV-PLP,6F9,309
NS1519_22017,A1,MERS-CoV-PLP,6H9,303
NS1519_22017,A1,Bat-SL-CoVZC45-PLP2,7E2,292
NS1519_22017,A1,Bat-SL-CoVZC45-PLP2,7G2,268
NS1519_22017,A1,Bat-SL-CoVZC45-PLP2,7H2,111
NS1519_22017,A1,Bat-SL-CoVZC45-PLP2,7A3,390
NS1519_22017,A1,Bat-SL-CoVZC45-PLP2,7B3,240
NS1519_22017,A1,LGTV,4C7,694
NS1519_22017,A1,LGTV,4E10,958
NS1519_22017,A1,LGTV,4F12,680
NS1519_22017,A1,LGTV,4F7,552
NS1519_22017,A1,LGTV,4F10,614
NS1519_22017,A1,DENV,11C6,2259
NS1519_22017,A1,DENV,11D6,3428
NS1519_22017,A1,DENV,11H6,2626
NS1519_22017,A1,DENV,11A7,2756
NS1519_22017,A1,POWV,7B4,305
NS1519_22017,A1,POWV,7C4,530
NS1519_22017,A1,POWV,7E4,612
NS1519_22017,A1,POWV,7F4,580
NS1519_22017,A1,POWV,7A5,442
NS1519_22017,A1,WNV,7G6,1533
NS1519_22017,A1,WNV,7H6,610
NS1519_22017,A1,WNV,7A7,1786
NS1519_22017,A1,WNV,7B7,1407
NS1519_22017,A1,WNV,7D7,1509
NS1519_22017,A1,ZIKV,1G7,795
NS1519_22017,A1,ZIKV,1A8,1115
NS1519_22017,A1,ZIKV,1C8,916
NS1519_22017,A1,ZIKV,1D8,1164
NS1519_22017,A1,ZIKV,1E8,701
NS1519_22017,A1,HCV,7E12,986
NS1519_22017,A1,HCV,7F12,960
NS1519_22017,A1,HCV,7G12,752
NS1519_22017,A1,HCV,7H12,566
NS1519_22017,A1,HCV,9B1,657
NS1519_22017,A1,SLEV,9H2,111
NS1519_22017,A1,SLEV,9B3,83
NS1519_22017,A1,SLEV,9E3,56
NS1519_22017,A1,SLEV,9F3,150
NS1519_22017,A1,SLEV,9H3,155
NS1519_22017,A1,KUNV,7A8,811
NS1519_22017,A1,KUNV,7E8,778
NS1519_22017,A1,KUNV,7F8,598
NS1519_22017,A1,KUNV,7H8,979
NS1519_22017,A1,KUNV,7D9,908
NS1519_22017,A1,PV,2D6,1119
NS1519_22017,A1,PV,2F6,1021
NS1519_22017,A1,PV,2G6,686
NS1519_22017,A1,PV,2B7,972
NS1519_22017,A1,PV,2C7,961
NS1519_22017,A1,SV-A,9B5,424
NS1519_22017,A1,SV-A,9D5,291
NS1519_22017,A1,SV-A,9E5,277
NS1519_22017,A1,SV-A,9F5,355
NS1519_22017,A1,SV-A,9G5,436
NS1519_22017,A1,HAV,7E11,1416
NS1519_22017,A1,HAV,7F11,1818
NS1519_22017,A1,HAV,7G11,789
NS1519_22017,A1,HAV,7H11,1740
NS1519_22017,A1,EMCV,9B12,631
NS1519_22017,A1,EMCV,9D12,561
NS1519_22017,A1,EMCV,9E12,484
NS1519_22017,A1,EMCV,9F12,392
NS1519_22017,A1,HPeV,2A8,260
NS1519_22017,A1,HPeV,2B8,441
NS1519_22017,A1,HPeV,2C8,304
NS1519_22017,A1,HPeV,2D8,298
NS1519_22017,A1,HPeV,2E8,333
NS1519_22017,A1,HRV-B14,9C1,110
NS1519_22017,A1,HRV-B14,9H1,147
NS1519_22017,A1,HRV-B14,9A2,231
NS1519_22017,A1,HRV-B14,9B2,240
NS1519_22017,A1,HRV-B14,9C2,507
NS1519_22017,A1,CV-B3,7E9,89
NS1519_22017,A1,CV-B3,7F9,46
NS1519_22017,A1,CV-B3,7H9,40
NS1519_22017,A1,CV-B3,7A10,54
NS1519_22017,A1,CV-B3,7B10,47
NS1519_22017,A1,HTLV,3B6,144
NS1519_22017,A1,HTLV,3D6,87
NS1519_22017,A1,HTLV,3F6,126
NS1519_22017,A1,HTLV,3A7,190
NS1519_22017,A1,HTLV,3B7,194
NS1519_22017,A1,HIV-2,7E10,1204
NS1519_22017,A1,HIV-2,7D12,198
NS1519_22017,A1,HIV-2,9G2,835
NS1519_22017,A1,HIV-2,9A5,558
NS1519_22017,A1,HIV-2,9A9,819
NS1519_22017,A1,HIV-1,1E3,588
NS1519_22017,A1,HIV-1,9C10,622
NS1519_22017,A1,HIV-1,1G3,425
NS1519_22017,A1,HIV-1,1A4,1188
NS1519_22017,A1,HIV-1,1B4,203
NS1519_22017,A1,HHV-3,9A4,102
NS1519_22017,A1,HHV-3,9B4,111
NS1519_22017,A1,HHV-3,9C4,107
NS1519_22017,A1,HHV-3,9D4,114
NS1519_22017,A1,HHV-3,9F4,139
NS1519_22017,A1,YES1,4C9,336
NS1519_22017,A1,YES1,4E9,270
NS1519_22017,A1,YES1,4G9,484
NS1519_22017,A1,YES1,4B10,350
NS1519_22017,A1,YES1,4C10,398
NS1519_22017,A1,c-Src,1D4,1791
NS1519_22017,A1,c-Src,1D7,2024
NS1519_22017,A1,c-Src,1B10,1500
NS1519_22017,A1,c-Src,4G1,1378
NS1519_22017,A1,c-Src,9F11,1264
NS1519_22017,A1,FES,6A3,103
NS1519_22017,A1,FES,6D5,61
NS1519_22017,A1,FES,6E7,121
NS1519_22017,A1,FES,6C10,124
NS1519_22017,A1,FES,7D3,166
NS1519_22017,A1,EYFP,3C5,9897
NS1519_22017,A1,EYFP,3D5,15899
NS1519_22017,A1,EYFP,3F5,12994
NS1519_22017,A1,EYFP,3H5,12769
NS1519_22017,A1,EYFP,3A6,10907
NS1519_22017,A2,CCHFV,6A1,53
NS1519_22017,A2,CCHFV,6B1,13
NS1519_22017,A2,CCHFV,6C1,45
NS1519_22017,A2,CCHFV,6E1,19
NS1519_22017,A2,CCHFV,6F1,52
NS1519_22017,A2,DUGV,7D10,242
NS1519_22017,A2,DUGV,2H8,227
NS1519_22017,A2,DUGV,2A9,151
NS1519_22017,A2,DUGV,2C9,206
NS1519_22017,A2,DUGV,2D9,151
NS1519_22017,A2,NWV,7B12,228
NS1519_22017,A2,NWV,10A12,222
NS1519_22017,A2,NWV,10B12,336
NS1519_22017,A2,NWV,10D12,334
NS1519_22017,A2,NWV,10E12,291
NS1519_22017,A2,SHV,3F11,7
NS1519_22017,A2,SHV,3H11,12
NS1519_22017,A2,SHV,3A12,25
NS1519_22017,A2,SHV,3E12,30
NS1519_22017,A2,SHV,3F12,22
NS1519_22017,A2,LV,6B3,124
NS1519_22017,A2,LV,6C3,118
NS1519_22017,A2,LV,6D3,178
NS1519_22017,A2,LV,6E3,65
NS1519_22017,A2,LV,6G3,37
NS1519_22017,A2,HCoV-229E-3CL,5D8,172
NS1519_22017,A2,HCoV-229E-3CL,5E8,160
NS1519_22017,A2,HCoV-229E-3CL,5F8,115
NS1519_22017,A2,HCoV-229E-3CL,5H8,252
NS1519_22017,A2,HCoV-229E-3CL,5A9,55
NS1519_22017,A2,HCoV-NL63-3CL,5H10,423
NS1519_22017,A2,HCoV-NL63-3CL,5A11,282
NS1519_22017,A2,HCoV-NL63-3CL,5C11,617
NS1519_22017,A2,HCoV-NL63-3CL,5E11,118
NS1519_22017,A2,HCoV-NL63-3CL,5F11,539
NS1519_22017,A2,SARS-CoV-1-3CL,2F1,68
NS1519_22017,A2,SARS-CoV-1-3CL,2G1,47
NS1519_22017,A2,SARS-CoV-1-3CL,2A2,106
NS1519_22017,A2,SARS-CoV-1-3CL,2C2,137
NS1519_22017,A2,SARS-CoV-1-3CL,2D2,150
NS1519_22017,A2,SARS-CoV-2-3CL,9E2,961
NS1519_22017,A2,SARS-CoV-2-3CL,1E12,756
NS1519_22017,A2,SARS-CoV-2-3CL,1G12,1058
NS1519_22017,A2,SARS-CoV-2-3CL,1H12,969
NS1519_22017,A2,SARS-CoV-2-3CL,4E1,1315
NS1519_22017,A2,MERS-CoV-3CL,8B4,153
NS1519_22017,A2,MERS-CoV-3CL,8D4,169
NS1519_22017,A2,MERS-CoV-3CL,8F4,81
NS1519_22017,A2,MERS-CoV-3CL,8H4,240
NS1519_22017,A2,MERS-CoV-3CL,8A6,195
NS1519_22017,A2,HCoV-HKU1-3CL,3D10,1103
NS1519_22017,A2,HCoV-HKU1-3CL,3E10,790
NS1519_22017,A2,HCoV-HKU1-3CL,3H10,715
NS1519_22017,A2,HCoV-HKU1-3CL,3C11,737
NS1519_22017,A2,HCoV-HKU1-3CL,3D11,437
NS1519_22017,A2,HCoV-OC43-3CL,7G1,320
NS1519_22017,A2,HCoV-OC43-3CL,7H1,531
NS1519_22017,A2,HCoV-OC43-3CL,7A2,824
NS1519_22017,A2,HCoV-OC43-3CL,7B2,301
NS1519_22017,A2,HCoV-OC43-3CL,7D2,397
NS1519_22017,A2,Bat-CoV-HKU4-3CL,7E3,496
NS1519_22017,A2,Bat-CoV-HKU4-3CL,7F3,509
NS1519_22017,A2,Bat-CoV-HKU4-3CL,7G3,791
NS1519_22017,A2,Bat-CoV-HKU4-3CL,7H3,546
NS1519_22017,A2,Bat-CoV-HKU4-3CL,7A4,703
NS1519_22017,A2,Bat-CoV-HKU9-3CL,11D8,133
NS1519_22017,A2,Bat-CoV-HKU9-3CL,11F8,192
NS1519_22017,A2,Bat-CoV-HKU9-3CL,11G8,179
NS1519_22017,A2,Bat-CoV-HKU9-3CL,11H8,124
NS1519_22017,A2,Bat-CoV-HKU9-3CL,11B9,159
NS1519_22017,A2,Bat-SV-CoVZC45-3CL,5C4,427
NS1519_22017,A2,Bat-SV-CoVZC45-3CL,5D4,466
NS1519_22017,A2,Bat-SV-CoVZC45-3CL,5F4,736
NS1519_22017,A2,Bat-SV-CoVZC45-3CL,9D6,484
NS1519_22017,A2,Bat-SV-CoVZC45-3CL,5A5,530
NS1519_22017,A2,Beluga-CoV-SW1,11D2,36
NS1519_22017,A2,Beluga-CoV-SW1,11G2,43
NS1519_22017,A2,Beluga-CoV-SW1,11H2,103
NS1519_22017,A2,Beluga-CoV-SW1,11A3,94
NS1519_22017,A2,Beluga-CoV-SW1,11B3,58
NS1519_22017,A2,HCoV-NL63-PLP2,6H1,971
NS1519_22017,A2,HCoV-NL63-PLP2,6A2,339
NS1519_22017,A2,HCoV-NL63-PLP2,6C2,450
NS1519_22017,A2,HCoV-NL63-PLP2,6E2,559
NS1519_22017,A2,HCoV-NL63-PLP2,6F2,281
NS1519_22017,A2,SARS-CoV-1-PLP,6B4,87
NS1519_22017,A2,SARS-CoV-1-PLP,6C4,129
NS1519_22017,A2,SARS-CoV-1-PLP,6D4,167
NS1519_22017,A2,SARS-CoV-1-PLP,6E4,117
NS1519_22017,A2,SARS-CoV-1-PLP,6G4,208
NS1519_22017,A2,SARS-CoV-2-PLP,6D6,200
NS1519_22017,A2,SARS-CoV-2-PLP,6E6,320
NS1519_22017,A2,SARS-CoV-2-PLP,6F6,429
NS1519_22017,A2,SARS-CoV-2-PLP,6H6,178
NS1519_22017,A2,SARS-CoV-2-PLP,6A7,299
NS1519_22017,A2,MERS-CoV-PLP,6B9,292
NS1519_22017,A2,MERS-CoV-PLP,6C9,253
NS1519_22017,A2,MERS-CoV-PLP,6E9,319
NS1519_22017,A2,MERS-CoV-PLP,6F9,413
NS1519_22017,A2,MERS-CoV-PLP,6H9,263
NS1519_22017,A2,Bat-SL-CoVZC45-PLP2,7E2,181
NS1519_22017,A2,Bat-SL-CoVZC45-PLP2,7G2,332
NS1519_22017,A2,Bat-SL-CoVZC45-PLP2,7H2,129
NS1519_22017,A2,Bat-SL-CoVZC45-PLP2,7A3,150
NS1519_22017,A2,Bat-SL-CoVZC45-PLP2,7B3,130
NS1519_22017,A2,LGTV,4C7,387
NS1519_22017,A2,LGTV,4E10,792
NS1519_22017,A2,LGTV,4F12,650
NS1519_22017,A2,LGTV,4F7,748
NS1519_22017,A2,LGTV,4F10,679
NS1519_22017,A2,DENV,11C6,1667
NS1519_22017,A2,DENV,11D6,2555
NS1519_22017,A2,DENV,11H6,2216
NS1519_22017,A2,DENV,11A7,2634
NS1519_22017,A2,POWV,7B4,225
NS1519_22017,A2,POWV,7C4,336
NS1519_22017,A2,POWV,7E4,482
NS1519_22017,A2,POWV,7F4,343
NS1519_22017,A2,POWV,7A5,137
NS1519_22017,A2,WNV,7G6,813
NS1519_22017,A2,WNV,7H6,262
NS1519_22017,A2,WNV,7A7,1038
NS1519_22017,A2,WNV,7B7,863
NS1519_22017,A2,WNV,7D7,1152
NS1519_22017,A2,ZIKV,1G7,829
NS1519_22017,A2,ZIKV,1A8,714
NS1519_22017,A2,ZIKV,1C8,1060
NS1519_22017,A2,ZIKV,1D8,775
NS1519_22017,A2,ZIKV,1E8,848
NS1519_22017,A2,HCV,7E12,765
NS1519_22017,A2,HCV,7F12,920
NS1519_22017,A2,HCV,7G12,527
NS1519_22017,A2,HCV,7H12,450
NS1519_22017,A2,HCV,9B1,673
NS1519_22017,A2,SLEV,9H2,143
NS1519_22017,A2,SLEV,9B3,83
NS1519_22017,A2,SLEV,9E3,146
NS1519_22017,A2,SLEV,9F3,69
NS1519_22017,A2,SLEV,9H3,117
NS1519_22017,A2,KUNV,7A8,702
NS1519_22017,A2,KUNV,7E8,583
NS1519_22017,A2,KUNV,7F8,558
NS1519_22017,A2,KUNV,7H8,717
NS1519_22017,A2,KUNV,7D9,649
NS1519_22017,A2,PV,2D6,1312
NS1519_22017,A2,PV,2F6,1125
NS1519_22017,A2,PV,2G6,1044
NS1519_22017,A2,PV,2B7,1074
NS1519_22017,A2,PV,2C7,1018
NS1519_22017,A2,SV-A,9B5,396
NS1519_22017,A2,SV-A,9D5,431
NS1519_22017,A2,SV-A,9E5,364
NS1519_22017,A2,SV-A,9F5,399
NS1519_22017,A2,SV-A,9G5,539
NS1519_22017,A2,HAV,7E11,717
NS1519_22017,A2,HAV,7F11,1058
NS1519_22017,A2,HAV,7G11,1327
NS1519_22017,A2,HAV,7H11,1877
NS1519_22017,A2,EMCV,9B12,396
NS1519_22017,A2,EMCV,9D12,537
NS1519_22017,A2,EMCV,9E12,347
NS1519_22017,A2,EMCV,9F12,336
NS1519_22017,A2,HPeV,2A8,301
NS1519_22017,A2,HPeV,2B8,470
NS1519_22017,A2,HPeV,2C8,366
NS1519_22017,A2,HPeV,2D8,350
NS1519_22017,A2,HPeV,2E8,291
NS1519_22017,A2,HRV-B14,9C1,153
NS1519_22017,A2,HRV-B14,9H1,506
NS1519_22017,A2,HRV-B14,9A2,273
NS1519_22017,A2,HRV-B14,9B2,234
NS1519_22017,A2,HRV-B14,9C2,445
NS1519_22017,A2,CV-B3,7E9,82
NS1519_22017,A2,CV-B3,7F9,96
NS1519_22017,A2,CV-B3,7H9,65
NS1519_22017,A2,CV-B3,7A10,54
NS1519_22017,A2,CV-B3,7B10,25
NS1519_22017,A2,HTLV,3B6,91
NS1519_22017,A2,HTLV,3D6,99
NS1519_22017,A2,HTLV,3F6,74
NS1519_22017,A2,HTLV,3A7,78
NS1519_22017,A2,HTLV,3B7,229
NS1519_22017,A2,HIV-2,7E10,561
NS1519_22017,A2,HIV-2,7D12,350
NS1519_22017,A2,HIV-2,9G2,550
NS1519_22017,A2,HIV-2,9A5,547
NS1519_22017,A2,HIV-2,9A9,413
NS1519_22017,A2,HIV-1,1E3,754
NS1519_22017,A2,HIV-1,9C10,650
NS1519_22017,A2,HIV-1,1G3,629
NS1519_22017,A2,HIV-1,1A4,723
NS1519_22017,A2,HIV-1,1B4,985
NS1519_22017,A2,HHV-3,9A4,154
NS1519_22017,A2,HHV-3,9B4,120
NS1519_22017,A2,HHV-3,9C4,127
NS1519_22017,A2,HHV-3,9D4,83
NS1519_22017,A2,HHV-3,9F4,67
NS1519_22017,A2,YES1,4C9,430
NS1519_22017,A2,YES1,4E9,349
NS1519_22017,A2,YES1,4G9,472
NS1519_22017,A2,YES1,4B10,614
NS1519_22017,A2,YES1,4C10,513
NS1519_22017,A2,c-Src,1D4,1500
NS1519_22017,A2,c-Src,1D7,1445
NS1519_22017,A2,c-Src,1B10,784
NS1519_22017,A2,c-Src,4G1,832
NS1519_22017,A2,c-Src,9F11,905
NS1519_22017,A2,FES,6A3,139
NS1519_22017,A2,FES,6D5,131
NS1519_22017,A2,FES,6E7,222
NS1519_22017,A2,FES,6C10,90
NS1519_22017,A2,FES,7D3,123
NS1519_22017,A2,EYFP,3C5,7372
NS1519_22017,A2,EYFP,3D5,9596
NS1519_22017,A2,EYFP,3F5,8067
NS1519_22017,A2,EYFP,3H5,8760
NS1519_22017,A2,EYFP,3A6,10067
NS1519_22017,A3,CCHFV,6A1,36
NS1519_22017,A3,CCHFV,6B1,17
NS1519_22017,A3,CCHFV,6C1,40
NS1519_22017,A3,CCHFV,6E1,32
NS1519_22017,A3,CCHFV,6F1,10
NS1519_22017,A3,DUGV,7D10,207
NS1519_22017,A3,DUGV,2H8,252
NS1519_22017,A3,DUGV,2A9,192
NS1519_22017,A3,DUGV,2C9,184
NS1519_22017,A3,DUGV,2D9,130
NS1519_22017,A3,NWV,7B12,262
NS1519_22017,A3,NWV,10A12,231
NS1519_22017,A3,NWV,10B12,217
NS1519_22017,A3,NWV,10D12,379
NS1519_22017,A3,NWV,10E12,230
NS1519_22017,A3,SHV,3F11,13
NS1519_22017,A3,SHV,3H11,19
NS1519_22017,A3,SHV,3A12,6
NS1519_22017,A3,SHV,3E12,9
NS1519_22017,A3,SHV,3F12,28
NS1519_22017,A3,LV,6B3,38
NS1519_22017,A3,LV,6C3,41
NS1519_22017,A3,LV,6D3,139
NS1519_22017,A3,LV,6E3,47
NS1519_22017,A3,LV,6G3,56
NS1519_22017,A3,HCoV-229E-3CL,5D8,54
NS1519_22017,A3,HCoV-229E-3CL,5E8,50
NS1519_22017,A3,HCoV-229E-3CL,5F8,74
NS1519_22017,A3,HCoV-229E-3CL,5H8,230
NS1519_22017,A3,HCoV-229E-3CL,5A9,96
NS1519_22017,A3,HCoV-NL63-3CL,5H10,389
NS1519_22017,A3,HCoV-NL63-3CL,5A11,321
NS1519_22017,A3,HCoV-NL63-3CL,5C11,359
NS1519_22017,A3,HCoV-NL63-3CL,5E11,219
NS1519_22017,A3,HCoV-NL63-3CL,5F11,513
NS1519_22017,A3,SARS-CoV-1-3CL,2F1,42
NS1519_22017,A3,SARS-CoV-1-3CL,2G1,146
NS1519_22017,A3,SARS-CoV-1-3CL,2A2,45
NS1519_22017,A3,SARS-CoV-1-3CL,2C2,74
NS1519_22017,A3,SARS-CoV-1-3CL,2D2,109
NS1519_22017,A3,SARS-CoV-2-3CL,9E2,856
NS1519_22017,A3,SARS-CoV-2-3CL,1E12,483
NS1519_22017,A3,SARS-CoV-2-3CL,1G12,1069
NS1519_22017,A3,SARS-CoV-2-3CL,1H12,914
NS1519_22017,A3,SARS-CoV-2-3CL,4E1,1142
NS1519_22017,A3,MERS-CoV-3CL,8B4,204
NS1519_22017,A3,MERS-CoV-3CL,8D4,239
NS1519_22017,A3,MERS-CoV-3CL,8F4,132
NS1519_22017,A3,MERS-CoV-3CL,8H4,120
NS1519_22017,A3,MERS-CoV-3CL,8A6,91
NS1519_22017,A3,HCoV-HKU1-3CL,3D10,406
NS1519_22017,A3,HCoV-HKU1-3CL,3E10,601
NS1519_22017,A3,HCoV-HKU1-3CL,3H10,696
NS1519_22017,A3,HCoV-HKU1-3CL,3C11,490
NS1519_22017,A3,HCoV-HKU1-3CL,3D11,586
NS1519_22017,A3,HCoV-OC43-3CL,7G1,309
NS1519_22017,A3,HCoV-OC43-3CL,7H1,386
NS1519_22017,A3,HCoV-OC43-3CL,7A2,255
NS1519_22017,A3,HCoV-OC43-3CL,7B2,522
NS1519_22017,A3,HCoV-OC43-3CL,7D2,288
NS1519_22017,A3,Bat-CoV-HKU4-3CL,7E3,202
NS1519_22017,A3,Bat-CoV-HKU4-3CL,7F3,284
NS1519_22017,A3,Bat-CoV-HKU4-3CL,7G3,332
NS1519_22017,A3,Bat-CoV-HKU4-3CL,7H3,249
NS1519_22017,A3,Bat-CoV-HKU4-3CL,7A4,706
NS1519_22017,A3,Bat-CoV-HKU9-3CL,11D8,17
NS1519_22017,A3,Bat-CoV-HKU9-3CL,11F8,25
NS1519_22017,A3,Bat-CoV-HKU9-3CL,11G8,39
NS1519_22017,A3,Bat-CoV-HKU9-3CL,11H8,88
NS1519_22017,A3,Bat-CoV-HKU9-3CL,11B9,102
NS1519_22017,A3,Bat-SV-CoVZC45-3CL,5C4,461
NS1519_22017,A3,Bat-SV-CoVZC45-3CL,5D4,393
NS1519_22017,A3,Bat-SV-CoVZC45-3CL,5F4,249
NS1519_22017,A3,Bat-SV-CoVZC45-3CL,9D6,411
NS1519_22017,A3,Bat-SV-CoVZC45-3CL,5A5,459
NS1519_22017,A3,Beluga-CoV-SW1,11D2,61
NS1519_22017,A3,Beluga-CoV-SW1,11G2,61
NS1519_22017,A3,Beluga-CoV-SW1,11H2,41
NS1519_22017,A3,Beluga-CoV-SW1,11A3,74
NS1519_22017,A3,Beluga-CoV-SW1,11B3,75
NS1519_22017,A3,HCoV-NL63-PLP2,6H1,259
NS1519_22017,A3,HCoV-NL63-PLP2,6A2,267
NS1519_22017,A3,HCoV-NL63-PLP2,6C2,297
NS1519_22017,A3,HCoV-NL63-PLP2,6E2,296
NS1519_22017,A3,HCoV-NL63-PLP2,6F2,405
NS1519_22017,A3,SARS-CoV-1-PLP,6B4,59
NS1519_22017,A3,SARS-CoV-1-PLP,6C4,139
NS1519_22017,A3,SARS-CoV-1-PLP,6D4,91
NS1519_22017,A3,SARS-CoV-1-PLP,6E4,131
NS1519_22017,A3,SARS-CoV-1-PLP,6G4,261
NS1519_22017,A3,SARS-CoV-2-PLP,6D6,164
NS1519_22017,A3,SARS-CoV-2-PLP,6E6,276
NS1519_22017,A3,SARS-CoV-2-PLP,6F6,291
NS1519_22017,A3,SARS-CoV-2-PLP,6H6,183
NS1519_22017,A3,SARS-CoV-2-PLP,6A7,228
NS1519_22017,A3,MERS-CoV-PLP,6B9,317
NS1519_22017,A3,MERS-CoV-PLP,6C9,158
NS1519_22017,A3,MERS-CoV-PLP,6E9,196
NS1519_22017,A3,MERS-CoV-PLP,6F9,398
NS1519_22017,A3,MERS-CoV-PLP,6H9,308
NS1519_22017,A3,Bat-SL-CoVZC45-PLP2,7E2,233
