runid,well,gene,barcode,counts
NS1519_022057,A1,CCHFV,6A1,6
NS1519_022057,A1,CCHFV,6B1,14
NS1519_022057,A1,CCHFV,6C1,17
NS1519_022057,A1,CCHFV,6E1,17
NS1519_022057,A1,CCHFV,6F1,7
NS1519_022057,A1,DUGV,7D10,98
NS1519_022057,A1,DUGV,2H8,109
NS1519_022057,A1,DUGV,2A9,64
NS1519_022057,A1,DUGV,2C9,87
NS1519_022057,A1,DUGV,2D9,109
NS1519_022057,A1,NWV,7B12,59
NS1519_022057,A1,NWV,10A12,230
NS1519_022057,A1,NWV,10B12,129
NS1519_022057,A1,NWV,10D12,168
NS1519_022057,A1,NWV,10E12,109
NS1519_022057,A1,SHV,3F11,10
NS1519_022057,A1,SHV,3H11,4
NS1519_022057,A1,SHV,3A12,6
NS1519_022057,A1,SHV,3E12,10
NS1519_022057,A1,SHV,3F12,12
NS1519_022057,A1,LV,6B3,30
NS1519_022057,A1,LV,6C3,31
NS1519_022057,A1,LV,6D3,57
NS1519_022057,A1,LV,6E3,29
NS1519_022057,A1,LV,6G3,12
NS1519_022057,A1,HCoV-229E-3CL,5D8,28
NS1519_022057,A1,HCoV-229E-3CL,5E8,42
NS1519_022057,A1,HCoV-229E-3CL,5F8,37
NS1519_022057,A1,HCoV-229E-3CL,5H8,47
NS1519_022057,A1,HCoV-229E-3CL,5A9,25
NS1519_022057,A1,HCoV-NL63-3CL,5H10,133
NS1519_022057,A1,HCoV-NL63-3CL,5A11,189
NS1519_022057,A1,HCoV-NL63-3CL,5C11,226
NS1519_022057,A1,HCoV-NL63-3CL,5E11,117
NS1519_022057,A1,HCoV-NL63-3CL,5F11,275
NS1519_022057,A1,SARS-CoV-1-3CL,2F1,40
NS1519_022057,A1,SARS-CoV-1-3CL,2G1,33
NS1519_022057,A1,SARS-CoV-1-3CL,2A2,17
NS1519_022057,A1,SARS-CoV-1-3CL,2C2,37
NS1519_022057,A1,SARS-CoV-1-3CL,2D2,45
NS1519_022057,A1,SARS-CoV-2-3CL,9E2,406
NS1519_022057,A1,SARS-CoV-2-3CL,1E12,324
NS1519_022057,A1,SARS-CoV-2-3CL,1G12,282
NS1519_022057,A1,SARS-CoV-2-3CL,1H12,352
NS1519_022057,A1,SARS-CoV-2-3CL,4E1,429
NS1519_022057,A1,MERS-CoV-3CL,8B4,67
NS1519_022057,A1,MERS-CoV-3CL,8D4,70
NS1519_022057,A1,MERS-CoV-3CL,8F4,81
NS1519_022057,A1,MERS-CoV-3CL,8H4,45
NS1519_022057,A1,MERS-CoV-3CL,8A6,69
NS1519_022057,A1,HCoV-HKU1-3CL,3D10,205
NS1519_022057,A1,HCoV-HKU1-3CL,3E10,197
NS1519_022057,A1,HCoV-HKU1-3CL,3H10,186
NS1519_022057,A1,HCoV-HKU1-3CL,3C11,218
NS1519_022057,A1,HCoV-HKU1-3CL,3D11,213
NS1519_022057,A1,HCoV-OC43-3CL,7G1,97
NS1519_022057,A1,HCoV-OC43-3CL,7H1,97
NS1519_022057,A1,HCoV-OC43-3CL,7A2,162
NS1519_022057,A1,HCoV-OC43-3CL,7B2,98
NS1519_022057,A1,HCoV-OC43-3CL,7D2,99
NS1519_022057,A1,Bat-CoV-HKU4-3CL,7E3,104
NS1519_022057,A1,Bat-CoV-HKU4-3CL,7F3,152
NS1519_022057,A1,Bat-CoV-HKU4-3CL,7G3,208
NS1519_022057,A1,Bat-CoV-HKU4-3CL,7H3,211
NS1519_022057,A1,Bat-CoV-HKU4-3CL,7A4,175
NS1519_022057,A1,Bat-CoV-HKU9-3CL,11D8,12
NS1519_022057,A1,Bat-CoV-HKU9-3CL,11F8,25
NS1519_022057,A1,Bat-CoV-HKU9-3CL,11G8,17
NS1519_022057,A1,Bat-CoV-HKU9-3CL,11H8,12
NS1519_022057,A1,Bat-CoV-HKU9-3CL,11B9,24
NS1519_022057,A1,Bat-SV-CoVZC45-3CL,5C4,186
NS1519_022057,A1,Bat-SV-CoVZC45-3CL,5D4,295
NS1519_022057,A1,Bat-SV-CoVZC45-3CL,5F4,170
NS1519_022057,A1,Bat-SV-CoVZC45-3CL,9D6,140
NS1519_022057,A1,Bat-SV-CoVZC45-3CL,5A5,211
NS1519_022057,A1,Beluga-CoV-SW1,11D2,18
NS1519_022057,A1,Beluga-CoV-SW1,11G2,25
NS1519_022057,A1,Beluga-CoV-SW1,11H2,16
NS1519_022057,A1,Beluga-CoV-SW1,11A3,9
NS1519_022057,A1,Beluga-CoV-SW1,11B3,11
NS1519_022057,A1,HCoV-NL63-PLP2,6H1,94
NS1519_022057,A1,HCoV-NL63-PLP2,6A2,152
NS1519_022057,A1,HCoV-NL63-PLP2,6C2,155
NS1519_022057,A1,HCoV-NL63-PLP2,6E2,116
NS1519_022057,A1,HCoV-NL63-PLP2,6F2,135
NS1519_022057,A1,SARS-CoV-1-PLP,6B4,46
NS1519_022057,A1,SARS-CoV-1-PLP,6C4,29
NS1519_022057,A1,SARS-CoV-1-PLP,6D4,41
NS1519_022057,A1,SARS-CoV-1-PLP,6E4,46
NS1519_022057,A1,SARS-CoV-1-PLP,6G4,60
NS1519_022057,A1,SARS-CoV-2-PLP,6D6,103
NS1519_022057,A1,SARS-CoV-2-PLP,6E6,59
NS1519_022057,A1,SARS-CoV-2-PLP,6F6,131
NS1519_022057,A1,SARS-CoV-2-PLP,6H6,87
NS1519_022057,A1,SARS-CoV-2-PLP,6A7,94
NS1519_022057,A1,MERS-CoV-PLP,6B9,161
NS1519_022057,A1,MERS-CoV-PLP,6C9,63
NS1519_022057,A1,MERS-CoV-PLP,6E9,55
NS1519_022057,A1,MERS-CoV-PLP,6F9,100
NS1519_022057,A1,MERS-CoV-PLP,6H9,84
NS1519_022057,A1,Bat-SL-CoVZC45-PLP2,7E2,55
NS1519_022057,A1,Bat-SL-CoVZC45-PLP2,7G2,91
NS1519_022057,A1,Bat-SL-CoVZC45-PLP2,7H2,37
NS1519_022057,A1,Bat-SL-CoVZC45-PLP2,7A3,57
NS1519_022057,A1,Bat-SL-CoVZC45-PLP2,7B3,100
NS1519_022057,A1,LGTV,4C7,246
NS1519_022057,A1,LGTV,4E10,272
NS1519_022057,A1,LGTV,4F12,169
NS1519_022057,A1,LGTV,4F7,238
NS1519_022057,A1,LGTV,4F10,364
NS1519_022057,A1,DENV,11C6,604
NS1519_022057,A1,DENV,11D6,993
NS1519_022057,A1,DENV,11H6,354
NS1519_022057,A1,DENV,11A7,435
NS1519_022057,A1,POWV,7B4,71
NS1519_022057,A1,POWV,7C4,121
NS1519_022057,A1,POWV,7E4,131
NS1519_022057,A1,POWV,7F4,162
NS1519_022057,A1,POWV,7A5,104
NS1519_022057,A1,WNV,7G6,276
NS1519_022057,A1,WNV,7H6,218
NS1519_022057,A1,WNV,7A7,417
NS1519_022057,A1,WNV,7B7,304
NS1519_022057,A1,WNV,7D7,332
NS1519_022057,A1,ZIKV,1G7,284
NS1519_022057,A1,ZIKV,1A8,273
NS1519_022057,A1,ZIKV,1C8,326
NS1519_022057,A1,ZIKV,1D8,387
NS1519_022057,A1,ZIKV,1E8,355
NS1519_022057,A1,HCV,7E12,210
NS1519_022057,A1,HCV,7F12,168
NS1519_022057,A1,HCV,7G12,223
NS1519_022057,A1,HCV,7H12,195
NS1519_022057,A1,HCV,9B1,128
NS1519_022057,A1,SLEV,9H2,43
NS1519_022057,A1,SLEV,9B3,40
NS1519_022057,A1,SLEV,9E3,31
NS1519_022057,A1,SLEV,9F3,31
NS1519_022057,A1,SLEV,9H3,27
NS1519_022057,A1,KUNV,7A8,219
NS1519_022057,A1,KUNV,7E8,193
NS1519_022057,A1,KUNV,7F8,161
NS1519_022057,A1,KUNV,7H8,274
NS1519_022057,A1,KUNV,7D9,278
NS1519_022057,A1,PV,2D6,302
NS1519_022057,A1,PV,2F6,364
NS1519_022057,A1,PV,2G6,287
NS1519_022057,A1,PV,2B7,453
NS1519_022057,A1,PV,2C7,324
NS1519_022057,A1,SV-A,9B5,100
NS1519_022057,A1,SV-A,9D5,92
NS1519_022057,A1,SV-A,9E5,141
NS1519_022057,A1,SV-A,9F5,130
NS1519_022057,A1,SV-A,9G5,182
NS1519_022057,A1,HAV,7E11,333
NS1519_022057,A1,HAV,7F11,446
NS1519_022057,A1,HAV,7G11,367
NS1519_022057,A1,HAV,7H11,464
NS1519_022057,A1,EMCV,9B12,172
NS1519_022057,A1,EMCV,9D12,180
NS1519_022057,A1,EMCV,9E12,158
NS1519_022057,A1,EMCV,9F12,75
NS1519_022057,A1,HPeV,2A8,55
NS1519_022057,A1,HPeV,2B8,66
NS1519_022057,A1,HPeV,2C8,50
NS1519_022057,A1,HPeV,2D8,50
NS1519_022057,A1,HPeV,2E8,66
NS1519_022057,A1,HRV-B14,9C1,58
NS1519_022057,A1,HRV-B14,9H1,126
NS1519_022057,A1,HRV-B14,9A2,98
NS1519_022057,A1,HRV-B14,9B2,95
NS1519_022057,A1,HRV-B14,9C2,160
NS1519_022057,A1,CV-B3,7E9,21
NS1519_022057,A1,CV-B3,7F9,17
NS1519_022057,A1,CV-B3,7H9,39
NS1519_022057,A1,CV-B3,7A10,18
NS1519_022057,A1,CV-B3,7B10,15
NS1519_022057,A1,HTLV,3B6,39
NS1519_022057,A1,HTLV,3D6,62
NS1519_022057,A1,HTLV,3F6,55
NS1519_022057,A1,HTLV,3A7,48
NS1519_022057,A1,HTLV,3B7,52
NS1519_022057,A1,HIV-2,7E10,94
NS1519_022057,A1,HIV-2,7D12,94
NS1519_022057,A1,HIV-2,9G2,64
NS1519_022057,A1,HIV-2,9A5,76
NS1519_022057,A1,HIV-2,9A9,108
NS1519_022057,A1,HIV-1,1E3,86
NS1519_022057,A1,HIV-1,9C10,135
NS1519_022057,A1,HIV-1,1G3,115
NS1519_022057,A1,HIV-1,1A4,125
NS1519_022057,A1,HIV-1,1B4,145
NS1519_022057,A1,HHV-3,9A4,39
NS1519_022057,A1,HHV-3,9B4,60
NS1519_022057,A1,HHV-3,9C4,49
NS1519_022057,A1,HHV-3,9D4,65
NS1519_022057,A1,HHV-3,9F4,23
NS1519_022057,A1,YES1,4C9,208
NS1519_022057,A1,YES1,4E9,149
NS1519_022057,A1,YES1,4G9,161
NS1519_022057,A1,YES1,4B10,212
NS1519_022057,A1,YES1,4C10,164
NS1519_022057,A1,c-Src,1D4,658
NS1519_022057,A1,c-Src,1D7,975
NS1519_022057,A1,c-Src,1B10,894
NS1519_022057,A1,c-Src,4G1,547
NS1519_022057,A1,c-Src,9F11,599
NS1519_022057,A1,FES,6A3,34
NS1519_022057,A1,FES,6D5,34
NS1519_022057,A1,FES,6E7,53
NS1519_022057,A1,FES,6C10,42
NS1519_022057,A1,FES,7D3,37
NS1519_022057,A1,EYFP,3C5,1991
NS1519_022057,A1,EYFP,3D5,2523
NS1519_022057,A1,EYFP,3F5,2871
NS1519_022057,A1,EYFP,3H5,2310
NS1519_022057,A1,EYFP,3A6,2838
NS1519_022057,A2,CCHFV,6A1,2
NS1519_022057,A2,CCHFV,6B1,7
NS1519_022057,A2,CCHFV,6C1,6
NS1519_022057,A2,CCHFV,6E1,5
NS1519_022057,A2,CCHFV,6F1,5
NS1519_022057,A2,DUGV,7D10,37
NS1519_022057,A2,DUGV,2H8,30
NS1519_022057,A2,DUGV,2A9,22
NS1519_022057,A2,DUGV,2C9,21
NS1519_022057,A2,DUGV,2D9,37
NS1519_022057,A2,NWV,7B12,22
NS1519_022057,A2,NWV,10A12,67
NS1519_022057,A2,NWV,10B12,47
NS1519_022057,A2,NWV,10D12,73
NS1519_022057,A2,NWV,10E12,30
NS1519_022057,A2,SHV,3F11,3
NS1519_022057,A2,SHV,3H11,8
NS1519_022057,A2,SHV,3A12,6
NS1519_022057,A2,SHV,3E12,6
NS1519_022057,A2,SHV,3F12,2
NS1519_022057,A2,LV,6B3,31
NS1519_022057,A2,LV,6C3,12
NS1519_022057,A2,LV,6D3,25
NS1519_022057,A2,LV,6E3,23
NS1519_022057,A2,LV,6G3,23
NS1519_022057,A2,HCoV-229E-3CL,5D8,16
NS1519_022057,A2,HCoV-229E-3CL,5E8,15
NS1519_022057,A2,HCoV-229E-3CL,5F8,16
NS1519_022057,A2,HCoV-229E-3CL,5H8,20
NS1519_022057,A2,HCoV-229E-3CL,5A9,13
NS1519_022057,A2,HCoV-NL63-3CL,5H10,69
NS1519_022057,A2,HCoV-NL63-3CL,5A11,54
NS1519_022057,A2,HCoV-NL63-3CL,5C11,62
NS1519_022057,A2,HCoV-NL63-3CL,5E11,61
NS1519_022057,A2,HCoV-NL63-3CL,5F11,105
NS1519_022057,A2,SARS-CoV-1-3CL,2F1,11
NS1519_022057,A2,SARS-CoV-1-3CL,2G1,10
NS1519_022057,A2,SARS-CoV-1-3CL,2A2,17
NS1519_022057,A2,SARS-CoV-1-3CL,2C2,13
NS1519_022057,A2,SARS-CoV-1-3CL,2D2,8
NS1519_022057,A2,SARS-CoV-2-3CL,9E2,178
NS1519_022057,A2,SARS-CoV-2-3CL,1E12,159
NS1519_022057,A2,SARS-CoV-2-3CL,1G12,94
NS1519_022057,A2,SARS-CoV-2-3CL,1H12,152
NS1519_022057,A2,SARS-CoV-2-3CL,4E1,159
NS1519_022057,A2,MERS-CoV-3CL,8B4,21
NS1519_022057,A2,MERS-CoV-3CL,8D4,35
NS1519_022057,A2,MERS-CoV-3CL,8F4,21
NS1519_022057,A2,MERS-CoV-3CL,8H4,19
NS1519_022057,A2,MERS-CoV-3CL,8A6,50
NS1519_022057,A2,HCoV-HKU1-3CL,3D10,98
NS1519_022057,A2,HCoV-HKU1-3CL,3E10,69
NS1519_022057,A2,HCoV-HKU1-3CL,3H10,82
NS1519_022057,A2,HCoV-HKU1-3CL,3C11,74
NS1519_022057,A2,HCoV-HKU1-3CL,3D11,91
NS1519_022057,A2,HCoV-OC43-3CL,7G1,58
NS1519_022057,A2,HCoV-OC43-3CL,7H1,51
NS1519_022057,A2,HCoV-OC43-3CL,7A2,93
NS1519_022057,A2,HCoV-OC43-3CL,7B2,43
NS1519_022057,A2,HCoV-OC43-3CL,7D2,48
NS1519_022057,A2,Bat-CoV-HKU4-3CL,7E3,35
NS1519_022057,A2,Bat-CoV-HKU4-3CL,7F3,77
NS1519_022057,A2,Bat-CoV-HKU4-3CL,7G3,86
NS1519_022057,A2,Bat-CoV-HKU4-3CL,7H3,45
NS1519_022057,A2,Bat-CoV-HKU4-3CL,7A4,91
NS1519_022057,A2,Bat-CoV-HKU9-3CL,11D8,6
NS1519_022057,A2,Bat-CoV-HKU9-3CL,11F8,4
NS1519_022057,A2,Bat-CoV-HKU9-3CL,11G8,6
NS1519_022057,A2,Bat-CoV-HKU9-3CL,11H8,6
NS1519_022057,A2,Bat-CoV-HKU9-3CL,11B9,1
NS1519_022057,A2,Bat-SV-CoVZC45-3CL,5C4,82
NS1519_022057,A2,Bat-SV-CoVZC45-3CL,5D4,93
NS1519_022057,A2,Bat-SV-CoVZC45-3CL,5F4,73
NS1519_022057,A2,Bat-SV-CoVZC45-3CL,9D6,62
NS1519_022057,A2,Bat-SV-CoVZC45-3CL,5A5,125
NS1519_022057,A2,Beluga-CoV-SW1,11D2,4
NS1519_022057,A2,Beluga-CoV-SW1,11G2,9
NS1519_022057,A2,Beluga-CoV-SW1,11H2,10
NS1519_022057,A2,Beluga-CoV-SW1,11A3,6
NS1519_022057,A2,Beluga-CoV-SW1,11B3,8
NS1519_022057,A2,HCoV-NL63-PLP2,6H1,56
NS1519_022057,A2,HCoV-NL63-PLP2,6A2,55
NS1519_022057,A2,HCoV-NL63-PLP2,6C2,54
NS1519_022057,A2,HCoV-NL63-PLP2,6E2,32
NS1519_022057,A2,HCoV-NL63-PLP2,6F2,47
NS1519_022057,A2,SARS-CoV-1-PLP,6B4,18
NS1519_022057,A2,SARS-CoV-1-PLP,6C4,21
NS1519_022057,A2,SARS-CoV-1-PLP,6D4,22
NS1519_022057,A2,SARS-CoV-1-PLP,6E4,8
NS1519_022057,A2,SARS-CoV-1-PLP,6G4,20
NS1519_022057,A2,SARS-CoV-2-PLP,6D6,48
NS1519_022057,A2,SARS-CoV-2-PLP,6E6,16
NS1519_022057,A2,SARS-CoV-2-PLP,6F6,49
NS1519_022057,A2,SARS-CoV-2-PLP,6H6,46
NS1519_022057,A2,SARS-CoV-2-PLP,6A7,43
NS1519_022057,A2,MERS-CoV-PLP,6B9,39
NS1519_022057,A2,MERS-CoV-PLP,6C9,25
NS1519_022057,A2,MERS-CoV-PLP,6E9,42
NS1519_022057,A2,MERS-CoV-PLP,6F9,32
NS1519_022057,A2,MERS-CoV-PLP,6H9,30
NS1519_022057,A2,Bat-SL-CoVZC45-PLP2,7E2,41
NS1519_022057,A2,Bat-SL-CoVZC45-PLP2,7G2,18
NS1519_022057,A2,Bat-SL-CoVZC45-PLP2,7H2,18
NS1519_022057,A2,Bat-SL-CoVZC45-PLP2,7A3,19
NS1519_022057,A2,Bat-SL-CoVZC45-PLP2,7B3,30
NS1519_022057,A2,LGTV,4C7,146
NS1519_022057,A2,LGTV,4E10,113
NS1519_022057,A2,LGTV,4F12,67
NS1519_022057,A2,LGTV,4F7,74
NS1519_022057,A2,LGTV,4F10,119
NS1519_022057,A2,DENV,11C6,240
NS1519_022057,A2,DENV,11D6,286
NS1519_022057,A2,DENV,11H6,164
NS1519_022057,A2,DENV,11A7,191
NS1519_022057,A2,POWV,7B4,31
NS1519_022057,A2,POWV,7C4,51
NS1519_022057,A2,POWV,7E4,56
NS1519_022057,A2,POWV,7F4,55
NS1519_022057,A2,POWV,7A5,49
NS1519_022057,A2,WNV,7G6,119
NS1519_022057,A2,WNV,7H6,61
NS1519_022057,A2,WNV,7A7,152
NS1519_022057,A2,WNV,7B7,133
NS1519_022057,A2,WNV,7D7,115
NS1519_022057,A2,ZIKV,1G7,129
NS1519_022057,A2,ZIKV,1A8,125
NS1519_022057,A2,ZIKV,1C8,151
NS1519_022057,A2,ZIKV,1D8,128
NS1519_022057,A2,ZIKV,1E8,128
NS1519_022057,A2,HCV,7E12,81
NS1519_022057,A2,HCV,7F12,73
NS1519_022057,A2,HCV,7G12,93
NS1519_022057,A2,HCV,7H12,81
NS1519_022057,A2,HCV,9B1,42
NS1519_022057,A2,SLEV,9H2,13
NS1519_022057,A2,SLEV,9B3,17
NS1519_022057,A2,SLEV,9E3,18
NS1519_022057,A2,SLEV,9F3,11
NS1519_022057,A2,SLEV,9H3,15
NS1519_022057,A2,KUNV,7A8,94
NS1519_022057,A2,KUNV,7E8,122
NS1519_022057,A2,KUNV,7F8,78
NS1519_022057,A2,KUNV,7H8,126
NS1519_022057,A2,KUNV,7D9,63
NS1519_022057,A2,PV,2D6,140
NS1519_022057,A2,PV,2F6,136
NS1519_022057,A2,PV,2G6,132
NS1519_022057,A2,PV,2B7,183
NS1519_022057,A2,PV,2C7,146
NS1519_022057,A2,SV-A,9B5,57
NS1519_022057,A2,SV-A,9D5,50
NS1519_022057,A2,SV-A,9E5,41
NS1519_022057,A2,SV-A,9F5,52
NS1519_022057,A2,SV-A,9G5,51
NS1519_022057,A2,HAV,7E11,104
NS1519_022057,A2,HAV,7F11,166
NS1519_022057,A2,HAV,7G11,131
NS1519_022057,A2,HAV,7H11,200
NS1519_022057,A2,EMCV,9B12,58
NS1519_022057,A2,EMCV,9D12,60
NS1519_022057,A2,EMCV,9E12,64
NS1519_022057,A2,EMCV,9F12,45
NS1519_022057,A2,HPeV,2A8,23
NS1519_022057,A2,HPeV,2B8,33
NS1519_022057,A2,HPeV,2C8,34
NS1519_022057,A2,HPeV,2D8,22
NS1519_022057,A2,HPeV,2E8,16
NS1519_022057,A2,HRV-B14,9C1,30
NS1519_022057,A2,HRV-B14,9H1,42
NS1519_022057,A2,HRV-B14,9A2,36
NS1519_022057,A2,HRV-B14,9B2,47
NS1519_022057,A2,HRV-B14,9C2,61
NS1519_022057,A2,CV-B3,7E9,16
NS1519_022057,A2,CV-B3,7F9,8
NS1519_022057,A2,CV-B3,7H9,3
NS1519_022057,A2,CV-B3,7A10,3
NS1519_022057,A2,CV-B3,7B10,2
NS1519_022057,A2,HTLV,3B6,24
NS1519_022057,A2,HTLV,3D6,19
NS1519_022057,A2,HTLV,3F6,25
NS1519_022057,A2,HTLV,3A7,24
NS1519_022057,A2,HTLV,3B7,18
NS1519_022057,A2,HIV-2,7E10,16
NS1519_022057,A2,HIV-2,7D12,17
NS1519_022057,A2,HIV-2,9G2,25
NS1519_022057,A2,HIV-2,9A5,13
NS1519_022057,A2,HIV-2,9A9,16
NS1519_022057,A2,HIV-1,1E3,34
NS1519_022057,A2,HIV-1,9C10,75
NS1519_022057,A2,HIV-1,1G3,28
NS1519_022057,A2,HIV-1,1A4,31
NS1519_022057,A2,HIV-1,1B4,22
NS1519_022057,A2,HHV-3,9A4,25
NS1519_022057,A2,HHV-3,9B4,15
NS1519_022057,A2,HHV-3,9C4,11
NS1519_022057,A2,HHV-3,9D4,18
NS1519_022057,A2,HHV-3,9F4,18
NS1519_022057,A2,YES1,4C9,82
NS1519_022057,A2,YES1,4E9,67
NS1519_022057,A2,YES1,4G9,63
NS1519_022057,A2,YES1,4B10,80
NS1519_022057,A2,YES1,4C10,75
NS1519_022057,A2,c-Src,1D4,265
NS1519_022057,A2,c-Src,1D7,338
NS1519_022057,A2,c-Src,1B10,288
NS1519_022057,A2,c-Src,4G1,260
NS1519_022057,A2,c-Src,9F11,190
NS1519_022057,A2,FES,6A3,16
NS1519_022057,A2,FES,6D5,19
NS1519_022057,A2,FES,6E7,29
NS1519_022057,A2,FES,6C10,33
NS1519_022057,A2,FES,7D3,24
NS1519_022057,A2,EYFP,3C5,741
NS1519_022057,A2,EYFP,3D5,1004
NS1519_022057,A2,EYFP,3F5,1191
NS1519_022057,A2,EYFP,3H5,899
NS1519_022057,A2,EYFP,3A6,1093
NS1519_022057,A3,CCHFV,6A1,14
NS1519_022057,A3,CCHFV,6B1,30
NS1519_022057,A3,CCHFV,6C1,12
NS1519_022057,A3,CCHFV,6E1,16
NS1519_022057,A3,CCHFV,6F1,12
NS1519_022057,A3,DUGV,7D10,89
NS1519_022057,A3,DUGV,2H8,50
NS1519_022057,A3,DUGV,2A9,65
NS1519_022057,A3,DUGV,2C9,59
NS1519_022057,A3,DUGV,2D9,91
NS1519_022057,A3,NWV,7B12,45
NS1519_022057,A3,NWV,10A12,137
NS1519_022057,A3,NWV,10B12,116
NS1519_022057,A3,NWV,10D12,149
NS1519_022057,A3,NWV,10E12,106
NS1519_022057,A3,SHV,3F11,7
NS1519_022057,A3,SHV,3H11,10
NS1519_022057,A3,SHV,3A12,13
NS1519_022057,A3,SHV,3E12,10
NS1519_022057,A3,SHV,3F12,18
NS1519_022057,A3,LV,6B3,38
NS1519_022057,A3,LV,6C3,29
NS1519_022057,A3,LV,6D3,37
NS1519_022057,A3,LV,6E3,29
NS1519_022057,A3,LV,6G3,16
NS1519_022057,A3,HCoV-229E-3CL,5D8,44
NS1519_022057,A3,HCoV-229E-3CL,5E8,16
NS1519_022057,A3,HCoV-229E-3CL,5F8,20
NS1519_022057,A3,HCoV-229E-3CL,5H8,30
NS1519_022057,A3,HCoV-229E-3CL,5A9,18
NS1519_022057,A3,HCoV-NL63-3CL,5H10,107
NS1519_022057,A3,HCoV-NL63-3CL,5A11,111
NS1519_022057,A3,HCoV-NL63-3CL,5C11,91
NS1519_022057,A3,HCoV-NL63-3CL,5E11,103
NS1519_022057,A3,HCoV-NL63-3CL,5F11,169
NS1519_022057,A3,SARS-CoV-1-3CL,2F1,31
NS1519_022057,A3,SARS-CoV-1-3CL,2G1,23
NS1519_022057,A3,SARS-CoV-1-3CL,2A2,22
NS1519_022057,A3,SARS-CoV-1-3CL,2C2,26
NS1519_022057,A3,SARS-CoV-1-3CL,2D2,19
NS1519_022057,A3,SARS-CoV-2-3CL,9E2,276
NS1519_022057,A3,SARS-CoV-2-3CL,1E12,287
NS1519_022057,A3,SARS-CoV-2-3CL,1G12,228
NS1519_022057,A3,SARS-CoV-2-3CL,1H12,250
NS1519_022057,A3,SARS-CoV-2-3CL,4E1,323
NS1519_022057,A3,MERS-CoV-3CL,8B4,50
NS1519_022057,A3,MERS-CoV-3CL,8D4,100
NS1519_022057,A3,MERS-CoV-3CL,8F4,38
NS1519_022057,A3,MERS-CoV-3CL,8H4,53
NS1519_022057,A3,MERS-CoV-3CL,8A6,81
NS1519_022057,A3,HCoV-HKU1-3CL,3D10,173
NS1519_022057,A3,HCoV-HKU1-3CL,3E10,129
NS1519_022057,A3,HCoV-HKU1-3CL,3H10,125
NS1519_022057,A3,HCoV-HKU1-3CL,3C11,183
NS1519_022057,A3,HCoV-HKU1-3CL,3D11,194
NS1519_022057,A3,HCoV-OC43-3CL,7G1,101
NS1519_022057,A3,HCoV-OC43-3CL,7H1,98
NS1519_022057,A3,HCoV-OC43-3CL,7A2,165
NS1519_022057,A3,HCoV-OC43-3CL,7B2,96
NS1519_022057,A3,HCoV-OC43-3CL,7D2,67
NS1519_022057,A3,Bat-CoV-HKU4-3CL,7E3,70
NS1519_022057,A3,Bat-CoV-HKU4-3CL,7F3,126
NS1519_022057,A3,Bat-CoV-HKU4-3CL,7G3,153
NS1519_022057,A3,Bat-CoV-HKU4-3CL,7H3,130
NS1519_022057,A3,Bat-CoV-HKU4-3CL,7A4,167
NS1519_022057,A3,Bat-CoV-HKU9-3CL,11D8,11
NS1519_022057,A3,Bat-CoV-HKU9-3CL,11F8,14
NS1519_022057,A3,Bat-CoV-HKU9-3CL,11G8,13
NS1519_022057,A3,Bat-CoV-HKU9-3CL,11H8,6
NS1519_022057,A3,Bat-CoV-HKU9-3CL,11B9,10
NS1519_022057,A3,Bat-SV-CoVZC45-3CL,5C4,177
NS1519_022057,A3,Bat-SV-CoVZC45-3CL,5D4,218
NS1519_022057,A3,Bat-SV-CoVZC45-3CL,5F4,172
NS1519_022057,A3,Bat-SV-CoVZC45-3CL,9D6,104
NS1519_022057,A3,Bat-SV-CoVZC45-3CL,5A5,233
NS1519_022057,A3,Beluga-CoV-SW1,11D2,9
NS1519_022057,A3,Beluga-CoV-SW1,11G2,10
NS1519_022057,A3,Beluga-CoV-SW1,11H2,6
NS1519_022057,A3,Beluga-CoV-SW1,11A3,14
NS1519_022057,A3,Beluga-CoV-SW1,11B3,10
NS1519_022057,A3,HCoV-NL63-PLP2,6H1,109
NS1519_022057,A3,HCoV-NL63-PLP2,6A2,112
NS1519_022057,A3,HCoV-NL63-PLP2,6C2,147
NS1519_022057,A3,HCoV-NL63-PLP2,6E2,123
NS1519_022057,A3,HCoV-NL63-PLP2,6F2,96
NS1519_022057,A3,SARS-CoV-1-PLP,6B4,20
NS1519_022057,A3,SARS-CoV-1-PLP,6C4,32
NS1519_022057,A3,SARS-CoV-1-PLP,6D4,19
NS1519_022057,A3,SARS-CoV-1-PLP,6E4,29
NS1519_022057,A3,SARS-CoV-1-PLP,6G4,53
NS1519_022057,A3,SARS-CoV-2-PLP,6D6,84
NS1519_022057,A3,SARS-CoV-2-PLP,6E6,70
NS1519_022057,A3,SARS-CoV-2-PLP,6F6,86
NS1519_022057,A3,SARS-CoV-2-PLP,6H6,85
NS1519_022057,A3,SARS-CoV-2-PLP,6A7,102
NS1519_022057,A3,MERS-CoV-PLP,6B9,90
NS1519_022057,A3,MERS-CoV-PLP,6C9,43
NS1519_022057,A3,MERS-CoV-PLP,6E9,57
NS1519_022057,A3,MERS-CoV-PLP,6F9,100
NS1519_022057,A3,MERS-CoV-PLP,6H9,97
NS1519_022057,A3,Bat-SL-CoVZC45-PLP2,7E2,55
NS1519_022057,A3,Bat-SL-CoVZC45-PLP2,7G2,58
NS1519_022057,A3,Bat-SL-CoVZC45-PLP2,7H2,30
